numero_questao,enunciado,alternativas,nu_param_B,gabarito
101,"O deserto é um bioma que se localiza em regiões de
pouca umidade. A fauna é, predominantemente, composta
por animais roedores, aves, répteis e artrópodes.
Uma adaptação, associada a esse bioma, presente nos
seres vivos dos grupos citados é o(a)",A: existência de numerosas glândulas sudoríparas na epiderme.; B: eliminação de excretas nitrogenadas de forma concentrada.; C: desenvolvimento do embrião no interior de ovo com casca.; D: capacidade de controlar a temperatura corporal.; E: respiração realizada por pulmões foliáceos.,1.35731,B
102,"O sulfeto de mercúrio(Il) foi usado como pigmento
vermelho para pinturas de quadros e murais. Esse
pigmento, conhecido como vermilion, escurece com
o passar dos anos, fenômeno cuja origem é alvo de
pesquisas. Aventou-se a hipótese de que o vermilion
seja decomposto sob a ação da luz, produzindo uma fina
camada de mercúrio metálico na superfície. Essa reação
seria catalisada por íon cloreto presente na umidade do ar.
Segundo a hipótese proposta, o íon cloreto atua na
decomposição fotoquímica do vermilion",A: reagindo como agente oxidante.; B: deslocando o equilíbrio químico.; C: diminuindo a energia de ativação.; D: precipitando cloreto de mercúrio.; E: absorvendo a energia da luz visível.,1.41415,C
103,"O sonorizador é um dispositivo físico implantado
sobre a superfície de uma rodovia de modo que provoque
uma trepidação e ruído quando da passagem de um
veículo sobre ele, alertando para uma situação atípica à
frente, como obras, pedágios ou travessia de pedestres.
Ao passar sobre os sonorizadores, a suspensão do veículo
sofre vibrações que produzem ondas sonoras, resultando em
um barulho peculiar. Considere um veículo que passe com
velocidade constante igual a 108 sm sobre um sonorizador
cujas faixas são separadas por uma distância de 8 cm.
A frequência da vibração do automóvel percebida pelo
condutor durante a passagem nesse sonorizador é mais
próxima de","A: 8,6 hertz.; B: 13,5 hertz.; C: 375 hertz.; D: 1 350 hertz.; E: 4 860 hertz.",1.42925,C
104,"As pessoas que utilizam objetos cujo princípio de
funcionamento é o mesmo do das alavancas aplicam
uma força, chamada de força potente, em um dado ponto
da barra, para superar ou equilibrar uma segunda força,
chamada de resistente, em outro ponto da barra. Por causa
das diferentes distâncias entre os pontos de aplicação das
forças, potente e resistente, os seus efeitos também são
diferentes. A figura mostra alguns exemplos desses objetos.
Em qual dos objetos a força potente é maior que a força
resistente?",A: Pinça.; B: Alicate.; C: Quebra-nozes.; D: Carrinho de mão.; E: Abridor de garrafa.,2.55861,A
105,"Na mitologia grega, Nióbia era a filha de Tântalo, dois
personagens conhecidos pelo sofrimento. O elemento
químico de número atômico (Z) igual a 41 tem propriedades
químicas e físicas tão parecidas com as do elemento de
número atômico 73 que chegaram a ser confundidos.
Por isso, em homenagem a esses dois personagens da
mitologia grega, foi conferido a esses elementos os nomes
de nióbio (Z = 41) e tântalo (Z = 73). Esses dois elementos
químicos adquiriram grande importância econômica na
metalurgia, na produção de supercondutores e em outras
aplicações na indústria de ponta, exatamente pelas
propriedades químicas e físicas comuns aos dois.
A importância econômica e tecnológica desses elementos,
pela similaridade de suas propriedades químicas e físicas,
deve-se a","A: terem elétrons no subnível f.; B: serem elementos de transição interna.; C: pertencerem ao mesmo grupo na tabela periódica.; D: terem seus elétrons mais externos nos níveis 4 e 5, respectivamente; E: estarem localizados na família dos alcalinos terrosos
e alcalinos, respectivamente.",2.06279,C
106,"O processo de formação de novas espécies é lento e repleto de nuances e estágios intermediários, havendo uma
diminuição da viabilidade entre cruzamentos. Assim, plantas originalmente de uma mesma espécie que não cruzam
mais entre si podem ser consideradas como uma espécie se diferenciando. Um pesquisador realizou cruzamentos
entre nove populações — denominadas de acordo com a localização onde são encontradas — de uma espécie
de orquídea (Epidendrum denticulatum). No diagrama estão os resultados dos cruzamentos entre as populações.
Considere que o doador fornece o pólen para o receptor.

RESULTADOS DOS gs

CRUZAMENTOS Ã
PÃO DE PETI «e PETI
AÇÚCAR =

.
.

ITIRAPINA

   

ALCOBAÇA
/ : st:
ITAPEVA : :
E
BERTIOGA ”

MARAMBAIA

I

MASSAMBABA

DOADOR — RECEPTOR - Polinização induzida bem-sucedida
DOADOR ----- » RECEPTOR - Polinização induzida inviável ou nula

gs Mata Atlântica Cerrado

FIORAVANTI, C. Os primeiros passos de novas espécies: plantas e animais se diferenciam por meio de mecanismos surpreendentes. Pesquisa Fapesp, out. 2013 (adaptado).
Em populações de quais localidades se observa um processo de especiação evidente?","A: Bertioga e Marambaia, Alcobaça e Olivença.; B: Itirapina e Itapeva, Marambaia e Massambaba.; C: Itirapina e Marambaia, Alcobaça e Itirapina.; D: Itirapina e Peti, Alcobaça e Marambaia.; E: Itirapina e Olivença, Marambaia e Peti.",1.25772,D
107,"O cruzamento de duas espécies da família das Anonáceas, a cherimoia (Annona cherimola) com a fruta-pinha
(Annona squamosa), resultou em uma planta híbrida denominada de atemoia. Recomenda-se que o seu plantio seja
por meio de enxertia.

Um dos benefícios dessa forma de plantio é a","A: ampliação da variabilidade genética.; B: O produção de frutos das duas espécies.; C: manutenção do genótipo da planta híbrida.; D: reprodução de clones das plantas parentais.; E: modificação do genoma decorrente da transgenia.""",2.03465,C
108,"Ao pesquisar um resistor feito de um novo tipo
de material, um cientista observou o comportamento
mostrado no gráfico tensão versus corrente.

oe
SW
[di = o)

Tensão (V)
» 9
DO 0

No
O

 

lo
0 1 2 3 4 5 6 7
Corrente (A)

Após a análise do gráfico, ele concluiu que a tensão
em função da corrente é dada pela equação V = 10 i+ j2.

O gráfico da resistência elétrica (R) do resistor em função
da corrente (1) é",A: ; B: ; C: ; D: ; E:,1.50273,D
109,"A hidroxilamina (NH,OH) é extremamente reativa
em reações de substituição nucleofílica, justificando
sua utilização em diversos processos. A reação de
substituição nucleofílica entre o anidrido acético e a
hidroxilamina está representada.
O O
Am + NX NH,
fo o) O
q NO + NHOH Produto A
O 2
o: O O
Anidrido
acético + OH
Au A
|
H
Produto B

O produto A é favorecido em relação ao B, por um
fator de 10º. Em um estudo de possível substituição
do uso de hidroxilamina, foram testadas as móleculas
numeradas de 1 a 5.

HO HO
“Nº SNT> O HO
N “0H N “NNO “Nº
H 2 H | |
1 2 3 4 5

Dentre as moléculas testadas, qual delas apresentou
menor reatividade”?",A: 1; B: 2; C: 3; D: 4; E: 5,2.57259,D
110,"Um estudante relatou que o mapeamento do DNA da
cevada foi quase todo concluído e seu código genético
desvendado. Chamou atenção para o número de genes
que compõem esse código genético e que a semente da
cevada, apesar de pequena, possui um genoma mais
complexo que o humano, sendo boa parte desse código
constituída de sequências repetidas. Nesse contexto,
o conceito de código genético está abordado de forma
equivocada.
Cientificamente esse conceito é definido como",A: trincas de nucleotídeos que codificam os aminoácidos.; B: localização de todos os genes encontrados em um genoma.; C: codificação de sequências repetidas presentes em um genoma.; D: conjunto de todos os RNAs mensageiros transcritos em um organismo.; E: todas as sequências de pares de bases presentes em um organismo.,1.93822,A
111,"A polinização, que viabiliza o transporte do grão de
pólen de uma planta até o estigma de outra, pode ser
realizada biótica ou abioticamente. Nos processos
abióticos, as plantas dependem de fatores como o vento
e a água.

A estratégia evolutiva que resulta em polinização mais
eficiente quando esta depende do vento é o(a)",A: diminuição do cálice.; B: alongamento do ovário.; C: disponibilização do néctar.; D: intensificação da cor das pétalas.; E: aumento do número de estames.,1.29656,E
112,"Muitos smartphones e tablets não precisam mais
de teclas, uma vez que todos os comandos podem ser
dados ao se pressionar a própria tela. Inicialmente
essa tecnologia foi proporcionada por meio das telas
resistivas, formadas basicamente por duas camadas de
material condutor transparente que não se encostam até
que alguém as pressione, modificando a resistência total
do circuito de acordo com o ponto onde ocorre o toque.
A imagem é uma simplificação do circuito formado pelas
placas, em que A e B representam pontos onde o circuito
pode ser fechado por meio do toque.

Qual é a resistência equivalente no circuito provocada por
um toque que fecha o circuito no ponto A?","A: 1,3k; B: 4,0k; C: 6,0k; D: 6,7k; E: 120k",1.31695,C
113,"Companhias que fabricam jeans usam cloro para
o clareamento, seguido de lavagem. Algumas estão
substituindo o cloro por substâncias ambientalmente mais
seguras como peróxidos, que podem ser degradados
por enzimas chamadas peroxidases. Pensando nisso,
pesquisadores inseriram genes codificadores de
peroxidases em leveduras cultivadas nas condições de
clareamento e lavagem dos jeans e selecionaram as
sobreviventes para produção dessas enzimas.

Nesse caso, o uso dessas leveduras modificadas objetiva","A: reduzir a quantidade de resíduos tóxicos nos efluentes
da lavagem.; B: eliminar a necessidade de tratamento da água
consumida.; C: elevar a capacidade de clareamento dos jeans.; D: aumentar a resistência do jeans a peróxidos.; E: associar ação bactericida ao clareamento.",0.37898,A
114,"Por meio de reações químicas que envolvem
carboidratos, lipídeos e proteínas, nossas células obtêm
energia e produzem gás carbônico e água. A oxidação
da glicose no organismo humano libera energia, conforme
ilustra a equação química, sendo que aproximadamente
40% dela é disponibilizada para atividade muscular.
C;H,O0, (8) +60,(9)—6CO,(9)+6H,0() AH=-2800kJ

6 1276

Considere as massas molares (em g mol”): H = 1;
C=12;0=16.

Na oxidação de 1,0 grama de glicose, a energia obtida
para atividade muscular, em quilojoule, é mais próxima de","A: 6,2.; B: 15,6.; C: 70,0.; D: 622,2.; E: 120,0.",1.61171,A
115,"Alguns peixes, como o poraquê, a enguia-elétrica da
Amazônia, podem produzir uma corrente elétrica quando
se encontram em perigo. Um poraquê de 1 metro de
comprimento, em perigo, produz uma corrente em torno
de 2 ampéres e uma voltagem de 600 volts.

O quadro apresenta a potência aproximada de
equipamentos elétricos.

 

Equipamento elétrico | Potência aproximada (watt)

 

 

 

 

Exaustor 150

Computador 300

Aspirador de pó 600
Churrasqueira elétrica 1 200
Secadora de roupas 3 600

 

O equipamento elétrico que tem potência similar àquela
produzida por esse peixe em perigo é o(a)",A: exaustor.; B: computador.; C: aspirador de pó.; D: Churrasqueira étrica.; E: secadora de roupas.,0.81755,D
116,"Células solares à base de TiO, sensibilizadas por corantes (S) são promissoras e poderão vir a substituir as células de
silício. Nessas células, o corante adsorvido sobre o TiO, é responsável por absorver a energia luminosa (Av), e o corante
excitado (S*) é capaz de transferir elétrons para o TiO,. Um esquema dessa célula e os processos envolvidos estão
ilustrados na figura. A conversão de energia solar em elétrica ocorre por meio da sequência de reações apresentadas.

Eletrodo de TiO,

com corante Corante Eletrodo de Pt
e

 

   

TIO,IS + hyv — TIO,|S* (1)

Mediador de

hv.,
a carga

TIO,|S* — TiO,|S* + e (2)
TIO,|S* + 5 > TIO,|S +5 RR)

e s3E
+05] (4)

 

 

 

D+

A reação 3 é fundamental para o contínuo funcionamento da célula solar, pois",A: reduz íons l- a l3-.; B: regenera o corante.; C: O garante que a reação 4 ocorra.; D: O promove a oxidação do corante.; E: O transfere elétrons para o eletrodo de TIO,1.82425,B
117,"O nível metabólico de uma célula pode ser determinado pela taxa de síntese de RNAs e proteínas, processos
dependentes de energia. Essa diferença na taxa de síntese de biomoléculas é refletida na abundância e características
morfológicas dos componentes celulares. Em uma empresa de produção de hormônios proteicos a partir do cultivo de
células animais, um pesquisador deseja selecionar uma linhagem com o metabolismo de síntese mais elevado, dentre
as cinco esquematizadas na figura.

legenda

a Redicato
endoplasmático
rugosa

“= Hoterocromalina

Eucromatina
Nurchéscio

Linhagens:
I Hi um Iv
Coll. gs)

SO:
(4 («9
AJ

| jo)
Qual linhagem deve ser escolhida pelo pesquisador?",A: I; B: II; C: III; D: IV; V: E,1.05073,D
118,"Alguns materiais sólidos são compostos por átomos
que interagem entre si formando ligações que podem
ser covalentes, iônicas ou metálicas. A figura apresenta
a energia potencial de ligação em função da distância
interatômica em um sólido cristalino. Analisando essa
figura, observa-se que, na temperatura de zero kelvin,
a distância de equilíbrio da ligação entre os átomos (R,)
corresponde ao valor mínimo de energia potencial. Acima
dessa temperatura, a energia térmica fornecida aos átomos
aumenta sua energia cinética e faz com que eles oscilem
em torno de uma posição de equilíbrio média (círculos
cheios), que é diferente para cada temperatura. A distância
de ligação pode variar sobre toda a extensão das linhas
horizontais, identificadas com o valor da temperatura, de
T,aT, (temperaturas crescentes).

Distância interatômica
>

 

Energia de ligação
O

 

T=0K

O deslocamento observado na distância média revela o
fenômeno da",A: ionização.; B: dilatação.; C: dissociação.; D: quebra de ligações covalentes.; E: formação de ligações metálicas.,1.7307,B
119,"A utilização de extratos de origem natural tem
recebido a atenção de pesquisadores em todo o mundo,
principalmente nos países em desenvolvimento que
são altamente acometidos por doenças infecciosas e
parasitárias. Um bom exemplo dessa utilização são os
produtos de origem botânica que combatem insetos.

O uso desses produtos pode auxiliar no controle da",A: esquistossomose.; B: leptospirose.; C: leishnmaniose.; D: hanseníase.; E: aids.,1.28024,C
120,"Nos manuais de instalação de equipamentos de som
há o alerta aos usuários para que observem a correta
polaridade dos fios ao realizarem as conexões das caixas
de som. As figuras ilustram o esquema de conexão das
caixas de som de um equipamento de som mono, no qual
os alto-falantes emitem as mesmas ondas. No primeiro
caso, a ligação obedece às especificações do fabricante
e no segundo mostra uma ligação na qual a polaridade
está invertida.

Polaridade correta
Saídas do equipamento de som

Ido 0

DO

Caixa de som

DO
D
Caixa de som

Polaridade invertida
Saídas do equipamento de som

Ido 06

 

DO

Caixa de som

DO

Caixa de som

O que ocorre com os alto-falantes E e D se forem
conectados de acordo com o segundo esquema?","A: O alto-falante E funciona normalmente e o D entra em
curto-circuito e não emite som.; B: O alto-falante E emite ondas sonoras com frequências
ligeiramente diferentes do alto-falante D provocando
o fenômeno de batimento.; C: O alto-falante E emite ondas sonoras com frequências
e fases diferentes do alto-falante D provocando o
fenômeno conhecido como ruído.; D: O alto-falante E emite ondas sonoras que apresentam
um lapso de tempo em relação às emitidas pelo alto-
falante D provocando o fenômeno de reverberação; E: O alto-falante E emite ondas sonoras em oposição
de fase às emitidas pelo alto-falante D provocando
o fenômeno de interferência destrutiva nos pontos
equidistantes aos alto-falantes.",2.00253,E
121,"O manejo adequado do solo possibilita a manutenção
de sua fertilidade à medida que as trocas de nutrientes
entre matéria orgânica, água, solo e o ar são mantidas
para garantir a produção. Algumas espécies iônicas de
alumínio são tóxicas, não só para a planta, mas para
muitos organismos como as bactérias responsáveis
pelas transformações no ciclo do nitrogênio. O alumínio
danifica as membranas das células das raízes e restringe
a expansão de suas paredes, com isso, a planta não
cresce adequadamente. Para promover benefícios para a
produção agrícola, é recomendada a remediação do solo

utilizando calcário (CaCO,).

Essa remediação promove no solo o(a)","A: diminuição do pH, deixando-o fértil.; B: solubilização do alumínio, ocorrendo sua lixiviação
pela chuva.; C: interação do íon cálcio com o íon alumínio, produzindo
uma liga metálica.; D: reação do carbonato de cálcio com os íons alumínio,
formando alumínio metálico.; E: O aumento da sua alcalinidade, tornando os fons
alumínio menos disponíveis.",1.92499,E
122,"Visando a melhoria estética de um veículo, o
vendedor de uma loja sugere ao consumidor que ele
troque as rodas de seu automóvel de aro 15 polegadas
para aro 17 polegadas, o que corresponde a um diâmetro
maior do conjunto roda e pneu.

Duas consequências provocadas por essa troca de
aro são:","A: Elevar a posição do centro de massa do veículo
tornando-o mais instável e aumentar a velocidade do
automóvel em relação à indicada no velocímetro.; B: O Abaixar a posição do centro de massa do veículo
tornando-o mais instável e diminuir a velocidade do
automóvel em relação à indicada no velocímetro.; C: O Elevar a posição do centro de massa do veículo
tornando-o mais estável e aumentar a velocidade do
automóvel em relação à indicada no velocímetro.; D: O Abaixar a posição do centro de massa do veículo
tornando-o mais estável e diminuir a velocidade do
automóvel em relação à indicada no velocímetro.; E: O Elevar a posição do centro de massa do veículo
tornando-o mais estável e diminuir a velocidade do
automóvel em relação à indicada no velocímetro.",1.98006,A
123,"As células e os organismos precisam realizar trabalho
para permanecerem vivos e se reproduzirem. A energia
metabólica necessária para a realização desse trabalho é
oriunda da oxidação de combustíveis, gerados no ciclo do
carbono, por meio de processos capazes de interconverter
diferentes formas da energia.

Combustíveis

reduzidos e
Ç . N
[ade je e] Processo 2
N
N n /
e
H,O

Nesse ciclo, a formação de combustíveis está vinculada à
conversão de energia",A: térmica em cinética.; B: química em térmica.; C: eletroquímica em calor.; D: cinética em eletromagnética.; E: eletromagnética em química.,1.59508,E
124,"O petróleo é uma fonte de energia de baixo custo
e de larga utilização como matéria-prima para uma
grande variedade de produtos. E um óleo formado
de várias substâncias de origem orgânica, em sua
maioria hidrocarbonetos de diferentes massas molares.
São utilizadas técnicas de separação para obtenção
dos componentes comercializáveis do petróleo.
Além disso, para aumentar a quantidade de frações
comercializáveis, otimizando o produto de origem fóssil,
utiliza-se o processo de craqueamento.

O que ocorre nesse processo?","A: Transformação das frações do petróleo em outras
moléculas menores.; B: Reação de óxido-redução com transferência de
elétrons entre as moléculas.; C: Solubilização das frações do petróleo com a utilização
de diferentes solventes.; D: Decantação das moléculas com diferentes massas
molares pelo uso de centrífugas.;E: Separação dos diferentes componentes do petróleo
em função de suas temperaturas de ebulição.",0.77702,A
125,"Afigura representa um prisma óptico, constituído de um material transparente, cujo índice de refração é crescente com
a frequência da luz que sobre ele incide. Um feixe luminoso, composto por luzes vermelha, azul e verde, incide na face A,
emerge na face B e, após ser refletido por um espelho, incide num filme para fotografia colorida, revelando três pontos.

O
S

400 450 500 550 600 650 700 750 (nm)

   
 
 

Perfil do filme

Feixe incidente

Espelho

Observando os pontos luminosos revelados no filme, de baixo para cima, constatam-se as seguintes cores:","A: Vermelha, verde, azul.; B: Verde, vermelha, azul.; C: Azul, verde, vermelha.; D: Verde, azul, vermelha.; E: Azul, vermelha, verde.",2.07699,A
126,"Tensoativos são compostos orgânicos que possuem comportamento anfifílico, isto é, possuem duas regiões,
uma hidrofóbica e outra hidrofílica. O principal tensoativo aniônico sintético surgiu na década de 1940 e teve grande
aceitação no mercado de detergentes em razão do melhor desempenho comparado ao do sabão. No entanto, o uso
desse produto provocou grandes problemas ambientais, dentre eles a resistência à degradação biológica, por causa
dos diversos carbonos terciários na cadeia que compõe a porção hidrofóbica desse tensoativo aniônico. As ramificações
na cadeia dificultam sua degradação, levando à persistência no meio ambiente por longos períodos. Isso levou a sua
substituição na maioria dos países por tensoativos biodegradáveis, ou seja, com cadeias alquílicas lineares.
Qual a fórmula estrutural do tensoativo persistente no ambiente mencionado no texto?",A: bon ;B:AAA ;C: SO Na; D: NCl; E: ClN,0.79603,B
127,"Considere, em um fragmento ambiental, uma árvore matriz com frutos (M) e outras cinco que produziram flores
e são apenas doadoras de pólen (DP1, DP2, DP3, DP4 e DP5). Foi excluída a capacidade de autopolinização das
árvores. Os genótipos da matriz, da semente (S1) e das prováveis fontes de pólen foram obtidos pela análise de dois
locos (loco A e loco B) de marcadores de DNA, conforme a figura.

Esquema M S1 DP1 DP2 DP3 DP4 DP5
do Gel 1
ateo 1 E
locoA alelo? Do] [o RR
aleio3 [HH HS HS
alelo 4 SO
Esquema M S1 DP1 DP2 DP3 DP4 DP5
do Gel 2
alelo 1 HS
loco B alelo 2 ES ES
alelo3 S E
alelo 4 RR
alelo 5 O O

A progênie S1 recebeu o pólen de qual doadora?",A: DP1; B: DP2; C: DP3; D: DP4; E: DP5,0.91258,E
128,"Em desenhos animados é comum vermos a personagem tentando impulsionar um barco soprando ar contra
a vela para compensar a falta de vento. Algumas vezes usam o próprio fôlego, foles ou ventiladores. Estudantes
de um laboratório didático resolveram investigar essa possibilidade. Para isso, usaram dois pequenos carros de
plástico, A e B, instalaram sobre estes pequenas ventoinhas e fixaram verticalmente uma cartolina de curvatura
parabólica para desempenhar uma função análoga à vela de um barco. No carro B inverteu-se o sentido da
ventoinha e manteve-se a vela, a fim de manter as características físicas do barco, massa e formato da cartolina.
As figuras representam os carros produzidos. A montagem do carro A busca simular a situação dos desenhos
animados, pois a ventoinha está direcionada para a vela.

Carro A Carro B

  

Com os carros orientados de acordo com as figuras, os estudantes ligaram as ventoinhas, aguardaram o fluxo de
ar ficar permanente e determinaram os módulos das velocidades médias dos carros A (V,) e B (V,) para o mesmo
intervalo de tempo.

Arespeito das intensidades das velocidades médias e do sentido de movimento do carro A, os estudantes observaram que:","A: V,=0; V;>0;0 carro A não se move.; B: 0<V,< V;;o carro A se move para a direita.; C: 0<V,< V;; O carro A se move para a esquerda.; D: A:<V;B:V,;Ccarro A se move para a direita.; E: O<V;<V,o carro A se move para a esquerda.",1.16868,B
