numero_questao,enunciado,alternativas,nu_param_B,gabarito
101,"A eritropoetina (EPO) é um hormônio endógeno secretado pelos rins que influencia a maturação dos eritrócitos. Suas formas recombinantes, sintetizadas em laboratório, têm sido usadas por alguns atletas em esportes de resistência na busca por melhores resultados. No entanto, a administração da EPO recombinante no esporte foi proibida pelo Comitê Olímpico Internacional e seu uso considerado doping. Uma influência que esse doping poderá exercer na melhoria da capacidade física desses atletas está relacionada ao transporte de","A: lipídios, para aumento do gasto calórico.; B: ATP, para aumento da síntese hormonal.; C: oxigênio, para aumento da produção de ATP.; D: proteínas, para aumento da massa muscular.; E: vitamina C, para aumento da integridade dos vasos sanguíneos.",0.70901,C
102,"O objetivo de recipientes isolantes térmicos é minimizar as trocas de calor com o ambiente externo. Essa troca de calor é proporcional à condutividade térmica k e à área interna das faces do recipiente, bem como à diferença de temperatura entre o ambiente externo e o interior do recipiente, além de ser inversamente proporcional à espessura das faces. A fim de avaliar a qualidade de dois recipientes A (40 cm × 40 cm × 40 cm) e B (60 cm × 40 cm × 40 cm), de faces de mesma espessura, uma estudante compara suas condutividades térmicas kA e kB. Para isso suspende, dentro de cada recipiente, blocos idênticos de gelo a 0 °C, de modo que suas superfícies estejam em contato apenas com o ar. Após um intervalo de tempo, ela abre os recipientes enquanto ambos ainda contêm um pouco de gelo e verifica que a massa de gelo que se fundiu no recipiente B foi o dobro da que se fundiu no recipiente A. A razão kA/kB é mais próxima de","A: 0,50.; B: 0,67.; C: 0,75.; D: 1,33.; E: 2,00.",3.36471,B
103,"Estudos mostram o desenvolvimento de biochips utilizados para auxiliar o diagnóstico de diabetes melito, doença evidenciada pelo excesso de glicose no organismo. O teste é simples e consiste em duas reações sequenciais na superfície do biochip, entre a amostra de soro sanguíneo do paciente, enzimas específicas e reagente (iodeto de potássio, KI), conforme mostrado na imagem. Após a adição de soro sanguíneo, o fluxo desloca-se espontaneamente da esquerda para a direita (ii) promovendo reações sequenciais, conforme as equações 1 e 2. Na primeira, há conversão de glicose do sangue em ácido glucônico, gerando peróxido de hidrogênio. Na segunda, o peróxido de hidrogênio reage com íons iodeto gerando o íon tri-iodeto, água e oxigênio. O tipo de reação que ocorre na superfície do biochip, nas duas reações do processo, é",A: análise.; B: síntese.; C: oxirredução.; D: complexação.; E: ácido-base.,1.02204,C
104,"Algumas toneladas de medicamentos para uso humano e veterinário são produzidas por ano. Os fármacos são desenvolvidos para serem estáveis, mantendo suas propriedades químicas de forma a atender a um propósito terapêutico. Após o consumo de fármacos, parte de sua dosagem é excretada de forma inalterada, persistindo no meio ambiente. Em todo o mundo, antibióticos, hormônios, anestésicos, anti-inflamatórios, entre outros, são detectados em concentrações preocupantes no esgoto doméstico, em águas superficiais e de subsolo. Dessa forma, a ocorrência de fármacos residuais no meio ambiente pode apresentar efeitos adversos em organismos aquáticos e terrestres. Qual ação minimiza a permanência desses contaminantes nos recursos hídricos?",A: Utilização de esterco como fertilizante na agricultura.; B: Ampliação das redes de coleta de esgoto na zona urbana.; C: Descarte dos medicamentos fora do prazo de validade em lixões.; D: Desenvolvimento de novos processos nas estações de tratamento de efluentes.; E: Reúso dos lodos provenientes das estações de tratamento de esgoto na agricultura.,-0.00312,D
105,"Um teste de laboratório permite identificar alguns cátions metálicos ao introduzir uma pequena quantidade do material de interesse em uma chama de bico de Bunsen para, em seguida, observar a cor da luz emitida. A cor observada é proveniente da emissão de radiação eletromagnética ao ocorrer a",A: mudança da fase sólida para a fase líquida do elemento metálico.; B: combustão dos cátions metálicos provocada pelas moléculas de oxigênio da atmosfera.; C: diminuição da energia cinética dos elétrons em uma mesma órbita na eletrosfera atômica.; D: transição eletrônica de um nível mais externo para outro mais interno na eletrosfera atômica.; E: promoção dos elétrons que se encontram no estado fundamental de energia para níveis mais energéticos.,1.28601,D
106,"Slackline é um esporte no qual o atleta deve se equilibrar e executar manobras estando sobre uma fita esticada. Para a prática do esporte, as duas extremidades da fita são fixadas de forma que ela fique a alguns centímetros do solo. Quando uma atleta de massa igual a 80 kg está exatamente no meio da fita, essa se desloca verticalmente, formando um ângulo de 10° com a horizontal, como esquematizado na figura. Sabe-se que a aceleração da gravidade é igual a 10 m s−2, cos(10°) = 0,98 e sen(10°) = 0,17. Qual é a força que a fita exerce em cada uma das árvores por causa da presença da atleta?","A: 4,0 × 102 N; B: 4,1 × 102 N; C: 8,0 × 102 N; D: 2,4 × 103 N; E: 4,7 × 103 N",1.94111,D
107,"Na piscicultura, costumam-se usar larvas de Artemia (crustáceo) para alimentar larvas de peixes. Ovos de Artemia são colocados em garrafas com água salgada e, sob condições ótimas de temperatura, luz e oxigênio, eles eclodem, liberando suas larvas, também conhecidas como náuplios. Para recolher os náuplios, coloca-se uma lâmpada branca fluorescente na boca da garrafa e estes começam a subir em direção ao gargalo. Esse comportamento das artêmias é chamado de",A: geotropismo positivo.; B: fototropismo positivo.; C: hidrotropismo negativo.; D: termotropismo negativo.; E: quimiotropismo negativo.,-0.11974,B
108,"Por terem camada de valência completa, alta energia de ionização e afinidade eletrônica praticamente nula, considerou-se por muito tempo que os gases nobres não formariam compostos químicos. Porém, em 1962, foi realizada com sucesso a reação entre o xenônio (camada de valência 5s25p6) e o hexafluoreto de platina e, desde então, mais compostos novos de gases nobres vêm sendo sintetizados. Tais compostos demonstram que não se pode aceitar acriticamente a regra do octeto, na qual se considera que, numa ligação química, os átomos tendem a adquirir estabilidade assumindo a configuração eletrônica de gás nobre. Dentre os compostos conhecidos, um dos mais estáveis é o difluoreto de xenônio, no qual dois átomos do halogênio flúor (camada de valência 2s22p5) se ligam covalentemente ao átomo de gás nobre para ficarem com oito elétrons de valência. Ao se escrever a fórmula de Lewis do composto de xenônio citado, quantos elétrons na camada de valência haverá no átomo do gás nobre?",A: 6; B: 8; C: 10; D: 12; E: 14,1.67408,C
109,"Na madrugada de 11 de março de 1978, partes de um foguete soviético reentraram na atmosfera acima da cidade do Rio de Janeiro e caíram no Oceano Atlântico. Foi um belo espetáculo, os inúmeros fragmentos entrando em ignição devido ao atrito com a atmosfera brilharam intensamente, enquanto “cortavam o céu”. Mas se a reentrada tivesse acontecido alguns minutos depois, teríamos uma tragédia, pois a queda seria na área urbana do Rio de Janeiro e não no oceano. De acordo com os fatos relatados, a velocidade angular do foguete em relação à Terra no ponto de reentrada era",A: igual à da Terra e no mesmo sentido.; B: superior à da Terra e no mesmo sentido.; C: inferior à da Terra e no sentido oposto.; D: igual à da Terra e no sentido oposto.; E: superior à da Terra e no sentido oposto.,1.83643,B
110,"Com base nos experimentos de plantas de Mendel, foram estabelecidos três princípios básicos, que são conhecidos como leis da uniformidade, segregação e distribuição independente. A lei da distribuição independente refere-se ao fato de que os membros de pares diferentes de genes segregam-se independentemente, uns dos outros, para a prole. Hoje, sabe-se que isso nem sempre é verdade. Por quê?",A: A distribuição depende do caráter de dominância ou recessividade do gene.; B: Os organismos nem sempre herdam cada um dos genes de cada um dos genitores.; C: As alterações cromossômicas podem levar a falhas na segregação durante a meiose.; D: Os genes localizados fisicamente próximos no mesmo cromossomo tendem a ser herdados juntos.; E: O cromossomo que contém dois determinados genes pode não sofrer a disjunção na primeira fase da meiose.,2.19782,D
111,"Em qualquer obra de construção civil é fundamental a utilização de equipamentos de proteção individual, tal como capacetes. Por exemplo, a queda livre de um tijolo de massa 2,5 kg de uma altura de 5 m, cujo impacto contra um capacete pode durar até 0,5 s, resulta em uma força impulsiva média maior do que o peso do tijolo. Suponha que a aceleração gravitacional seja 10 m s−2 e que o efeito de resistência do ar seja desprezível. A força impulsiva média gerada por esse impacto equivale ao peso de quantos tijolos iguais?",A: 2; B: 5; C: 10; D: 20; E: 50,1.98881,A
112,"Os hidrocarbonetos são moléculas orgânicas com uma série de aplicações industriais. Por exemplo, eles estão presentes em grande quantidade nas diversas frações do petróleo e normalmente são separados por destilação fracionada, com base em suas temperaturas de ebulição. O quadro apresenta as principais frações obtidas na destilação do petróleo em diferentes faixas de temperaturas. Na fração 4, a separação dos compostos ocorre em temperaturas mais elevadas porque",A: suas densidades são maiores.; B: o número de ramificações é maior.; C: sua solubilidade no petróleo é maior.; D: as forças intermoleculares são mais intensas.; E: a cadeia carbônica é mais difícil de ser quebrada.,2.36402,D
113,"O espectrômetro de massa de tempo de voo é um dispositivo utilizado para medir a massa de íons. Nele, um íon de carga elétrica q é lançado em uma região de campo magnético constante B, descrevendo uma trajetória helicoidal, conforme a figura. Essa trajetória é formada pela composição de um movimento circular uniforme no plano yz e uma translação ao longo do eixo x. A vantagem desse dispositivo é que a velocidade angular do movimento helicoidal do íon é independente de sua velocidade inicial. O dispositivo então mede o tempo t de voo para N voltas do íon. Logo, com base nos valores q, B, N e t, pode-se determinar a massa do íon. A massa do íon medida por esse dispositivo será",A; B; C; D; E,1.37670,A
114,"Na família Retroviridae encontram-se diversos vírus que infectam aves e mamíferos, sendo caracterizada pela produção de DNA a partir de uma molécula de RNA. Alguns retrovírus infectam exclusivamente humanos, não necessitando de outros hospedeiros, reservatórios ou vetores biológicos. As infecções ocasionadas por esses vírus vêm causando mortes e grandes prejuízos ao desenvolvimento social e econômico. Nesse contexto, pesquisadores têm produzido medicamentos que contribuem para o tratamento dessas doenças. Que avanços tecnológicos têm contribuído para o tratamento dessas infecções virais?",A: Melhoria dos métodos de controle dos vetores desses vírus.; B: Fabricação de soros mutagênicos para combate desses vírus.; C: Investimento da indústria em equipamentos de proteção individual.; D: Produção de vacinas que evitam a infecção das células hospedeiras.; E: Desenvolvimento de antirretrovirais que dificultam a reprodução desses vírus.,0.86840,E
115,"O concreto utilizado na construção civil é um material formado por cimento misturado a areia, a brita e a água. A areia é normalmente extraída de leitos de rios e a brita, oriunda da fragmentação de rochas. Impactos ambientais gerados no uso do concreto estão associados à extração de recursos minerais e ao descarte indiscriminado desse material. Na tentativa de reverter esse quadro, foi proposta a utilização de concreto reciclado moído em substituição ao particulado rochoso graúdo na fabricação de novo concreto, obtendo um material com as mesmas propriedades que o anterior. O benefício ambiental gerado nessa proposta é a redução do(a)",A: extração da brita.; B: extração de areia.; C: consumo de água.; D: consumo de concreto.; E: fabricação de cimento.,0.29761,A
116,"A fluidez da membrana celular é caracterizada pela capacidade de movimento das moléculas componentes dessa estrutura. Os seres vivos mantêm essa propriedade de duas formas: controlando a temperatura e/ou alterando a composição lipídica da membrana. Neste último aspecto, o tamanho e o grau de insaturação das caudas hidrocarbônicas dos fosfolipídios, conforme representados na figura, influenciam significativamente a fluidez. Isso porque quanto maior for a magnitude das interações entre os fosfolipídios, menor será a fluidez da membrana. Assim, existem bicamadas lipídicas com diferentes composições de fosfolipídios, como as mostradas de I a V. Qual das bicamadas lipídicas apresentadas possui maior fluidez?",A: I; B: II; C: III; D: IV; E: V,0.97948,B
117,"Em uma aula experimental de calorimetria, uma professora queimou 2,5 g de castanha-de-caju crua para aquecer 350 g de água, em um recipiente apropriado para diminuir as perdas de calor. Com base na leitura da tabela nutricional a seguir e da medida da temperatura da água, após a queima total do combustível, ela concluiu que 50% da energia disponível foi aproveitada. O calor específico da água é 1 cal g−1 °C−1, e sua temperatura inicial era de 20 °C. Qual foi a temperatura da água, em grau Celsius, medida ao final do experimento?",A: 25; B: 27; C: 45; D: 50; E: 70,1.67856,C
118,"Grupos de pesquisa em todo o mundo vêm buscando soluções inovadoras, visando a produção de dispositivos para a geração de energia elétrica. Dentre eles, pode-se destacar as baterias de zinco-ar, que combinam o oxigênio atmosférico e o metal zinco em um eletrólito aquoso de caráter alcalino. O esquema de funcionamento da bateria zinco-ar está apresentado na figura. No funcionamento da bateria, a espécie química formada no ânodo é",A: H2 (g).; B: O2 (g).; C: H2O (l).; D: OH− (aq).; E: Zn(OH)42− (aq).,8.96186,E
119,"Dois amigos se encontram em um posto de gasolina para calibrar os pneus de suas bicicletas. Uma das bicicletas é de corrida (bicicleta A) e a outra, de passeio (bicicleta B). Os pneus de ambas as bicicletas têm as mesmas características, exceto que a largura dos pneus de A é menor que a largura dos pneus de B. Ao calibrarem os pneus das bicicletas A e B, respectivamente com pressões de calibração pA e pB, os amigos observam que o pneu da bicicleta A deforma, sob mesmos esforços, muito menos que o pneu da bicicleta B. Pode-se considerar que as massas de ar comprimido no pneu da bicicleta A, mA, e no pneu da bicicleta B, mB, são diretamente proporcionais aos seus volumes. Comparando as pressões e massas de ar comprimido nos pneus das bicicletas, temos:",A: pA < pB e mA < mB; B: pA > pB e mA < mB; C: pA > pB e mA = mB; D: pA < pB e mA = mB; E: pA > pB e mA > mB,0.99689,B
120,A utilização de corantes na indústria de alimentos é bastante difundida e a escolha por corantes naturais vem sendo mais explorada por diversas razões. A seguir são mostradas três estruturas de corantes naturais. A propriedade comum às estruturas que confere cor a esses compostos é a presença de,A: cadeia conjugada.; B: cadeia ramificada.; C: átomos de carbonos terciários.; D: ligações duplas de configuração cis.; E: átomos de carbonos de hibridação sp3.,2.14905,A
121,"Numa feira de ciências, um estudante utilizará o disco de Maxwell (ioiô) para demonstrar o princípio da conservação da energia. A apresentação consistirá em duas etapas: Etapa 1 - a explicação de que, à medida que o disco desce, parte de sua energia potencial gravitacional é transformada em energia cinética de translação e energia cinética de rotação; Etapa 2 - o cálculo da energia cinética de rotação do disco no ponto mais baixo de sua trajetória, supondo o sistema conservativo. Ao preparar a segunda etapa, ele considera a aceleração da gravidade igual a 10 m s−2 e a velocidade linear do centro de massa do disco desprezível em comparação com a velocidade angular. Em seguida, mede a altura do topo do disco em relação ao chão no ponto mais baixo de sua trajetória, obtendo 1/3 da altura da haste do brinquedo. As especificações de tamanho do brinquedo, isto é, de comprimento (C), largura (L) e altura (A), assim como da massa de seu disco de metal, foram encontradas pelo estudante no recorte de manual ilustrado a seguir. O resultado do cálculo da etapa 2, em joule, é:","A: 4,10 × 10−2; B: 8,20 × 10−2; C: 1,23 × 10−1; D: 8,20 × 104; E: 1,23 × 105",2.04675,B
122,"O odor que permanece nas mãos após o contato com alho pode ser eliminado pela utilização de um “sabonete de aço inoxidável”, constituído de aço inox (74%), cromo e níquel. A principal vantagem desse “sabonete” é que ele não se desgasta com o uso. Considere que a principal substância responsável pelo odor de alho é a alicina (estrutura I) e que, para que o odor seja eliminado, ela seja transformada na estrutura II. Na conversão de I em II, o “sabonete” atuará como um",A: ácido.; B: redutor.; C: eletrólito.; D: tensoativo.; E: catalisador.,,E
123,"A poluição radioativa compreende mais de 200 nuclídeos, sendo que, do ponto de vista de impacto ambiental, destacam-se o césio-137 e o estrôncio-90. A maior contribuição de radionuclídeos antropogênicos no meio marinho ocorreu durante as décadas de 1950 e 1960, como resultado dos testes nucleares realizados na atmosfera. O estrôncio-90 pode se acumular nos organismos vivos e em cadeias alimentares e, em razão de sua semelhança química, pode participar no equilíbrio com carbonato e substituir o cálcio em diversos processos biológicos. Ao entrar numa cadeia alimentar da qual o homem faz parte, em qual tecido do organismo humano o estrôncio-90 será acumulado predominantemente?",A: Cartilaginoso.; B: Sanguíneo.; C: Muscular.; D: Nervoso.; E: Ósseo.,0.15609,E
124,"Uma das técnicas de reciclagem química do polímero PET [poli(tereftalato de etileno)] gera o tereftalato de metila e o etanodiol, conforme o esquema de reação, e ocorre por meio de uma reação de transesterificação. O composto A, representado no esquema de reação, é o",A: metano.; B: metanol.; C: éter metílico.; D: ácido etanoico.; E: anidrido etanoico.,1.59193,B
125,"Durante sua evolução, as plantas apresentaram grande diversidade de características, as quais permitiram sua sobrevivência em diferentes ambientes. Na imagem, cinco dessas características estão indicadas por números. A aquisição evolutiva que permitiu a conquista definitiva do ambiente terrestre pelas plantas está indicada pelo número",A: 1.; B: 2.; C: 3.; D: 4.; E: 5.,1.70518,C
126,"Uma casa tem um cabo elétrico mal dimensionado, de resistência igual a 10 Ω, que a conecta à rede elétrica de 120 V. Nessa casa, cinco lâmpadas, de resistência igual a 200 Ω, estão conectadas ao mesmo circuito que uma televisão de resistência igual a 50 Ω, conforme ilustrado no esquema. A televisão funciona apenas com tensão entre 90 V e 130 V. O número máximo de lâmpadas que podem ser ligadas sem que a televisão pare de funcionar é:",A: 1.; B: 2.; C: 3.; D: 4.; E: 5.,2.42384,B
127,"O 2,4-dinitrofenol (DNP) é conhecido como desacoplador da cadeia de elétrons na mitocôndria e apresenta um efeito emagrecedor. Contudo, por ser perigoso e pela ocorrência de casos letais, seu uso como medicamento é proibido em diversos países, inclusive no Brasil. Na mitocôndria, essa substância captura, no espaço intermembranas, prótons (H+) provenientes da atividade das proteínas da cadeia respiratória, retornando-os à matriz mitocondrial. Assim, esses prótons não passam pelo transporte enzimático na membrana interna. O efeito emagrecedor desse composto está relacionado ao(à)","A: obstrução da cadeia respiratória, resultando em maior consumo celular de ácidos graxos.; B: bloqueio das reações do ciclo de Krebs, resultando em maior gasto celular de energia.; C: diminuição da produção de acetil CoA, resultando em maior gasto celular de piruvato.; D: inibição da glicólise, resultando em maior absorção celular da glicose sanguínea.; E: redução da produção de ATP, resultando em maior gasto celular de nutrientes.",3.79854,E
128,"Em 1808, Dalton publicou o seu famoso livro intitulado Um novo sistema de filosofia química (do original A New System of Chemical Philosophy), no qual continha os cinco postulados que serviam como alicerce da primeira teoria atômica da matéria fundamentada no método científico. Esses postulados são numerados a seguir: 1. A matéria é constituída de átomos indivisíveis. 2. Todos os átomos de um dado elemento químico são idênticos em massa e em todas as outras propriedades. 3. Diferentes elementos químicos têm diferentes tipos de átomos; em particular, seus átomos têm diferentes massas. 4. Os átomos são indestrutíveis e nas reações químicas mantêm suas identidades. 5. Átomos de elementos combinam com átomos de outros elementos em proporções de números inteiros pequenos para formar compostos. Após o modelo de Dalton, outros modelos baseados em outros dados experimentais evidenciaram, entre outras coisas, a natureza elétrica da matéria, a composição e organização do átomo e a quantização da energia no modelo atômico. Com base no modelo atual que descreve o átomo, qual dos postulados de Dalton ainda é considerado correto?",A: 1.; B: 2.; C: 3.; D: 4.; E: 5.,1.67314,E
129,"Um dos parâmetros de controle de qualidade de polpas de frutas destinadas ao consumo como bebida é a acidez total expressa em ácido cítrico, que corresponde à massa dessa substância em 100 gramas de polpa de fruta. O ácido cítrico é uma molécula orgânica que apresenta três hidrogênios ionizáveis (ácido triprótico) e massa molar 192 g mol−1. O quadro indica o valor mínimo desse parâmetro de qualidade para polpas comerciais de algumas frutas. A acidez total expressa em ácido cítrico de uma amostra comercial de polpa de fruta foi determinada. No procedimento, adicionou-se água destilada a 2,2 g da amostra e, após a solubilização do ácido cítrico, o sólido remanescente foi filtrado. A solução obtida foi titulada com solução de hidróxido de sódio 0,01 mol L−1, em que se consumiram 24 mL da solução básica (titulante). Entre as listadas, a amostra analisada pode ser de qual polpa de fruta?",A: Apenas caju.; B: Apenas maracujá.; C: Caju ou graviola.; D: Acerola ou cupuaçu.; E: Cupuaçu ou graviola.,1.59601,C
130,"Uma cozinheira colocou sal a mais no feijão que estava cozinhando. Para solucionar o problema, ela acrescentou batatas cruas e sem tempero dentro da panela. Quando terminou de cozinhá-lo, as batatas estavam salgadas, porque absorveram parte do caldo com excesso de sal. Finalmente, ela adicionou água para completar o caldo do feijão. O sal foi absorvido pelas batatas por","A: osmose, por envolver apenas o transporte do solvente.; B: fagocitose, porque o sal transportado é uma substância sólida.; C: exocitose, uma vez que o sal foi transportado da água para a batata.; D: pinocitose, porque o sal estava diluído na água quando foi transportado.; E: difusão, porque o transporte ocorreu a favor do gradiente de concentração.",1.15715,E
131,"A agricultura de precisão reúne técnicas agrícolas que consideram particularidades locais do solo ou lavoura a fim de otimizar o uso de recursos. Uma das formas de adquirir informações sobre essas particularidades é a fotografia aérea de baixa altitude realizada por um veículo aéreo não tripulado (vant). Na fase de aquisição é importante determinar o nível de sobreposição entre as fotografias. A figura ilustra como uma sequência de imagens é coletada por um vant e como são formadas as sobreposições frontais. O operador do vant recebe uma encomenda na qual as imagens devem ter uma sobreposição frontal de 20% em um terreno plano. Para realizar a aquisição das imagens, seleciona uma altitude H fixa de voo de 1 000 m, a uma velocidade constante de 50 m s−1. A abertura da câmera fotográfica do vant é de 90°. Considere tg(45°) = 1. Com que intervalo de tempo o operador deve adquirir duas imagens consecutivas?",A: 40 segundos.; B: 32 segundos.; C: 28 segundos.; D: 16 segundos.; E: 8 segundos.,1.78124,B
132,"A maioria das pessoas fica com a visão embaçada ao abrir os olhos debaixo dʼágua. Mas há uma exceção: o povo moken, que habita a costa da Tailândia. Essa característica se deve principalmente à adaptabilidade do olho e à plasticidade do cérebro, o que significa que você também, com algum treinamento, poderia enxergar relativamente bem debaixo dʼágua. Estudos mostraram que as pupilas de olhos de indivíduos moken sofrem redução significativa debaixo dʼágua, o que faz com que os raios luminosos incidam quase paralelamente ao eixo óptico da pupila. A acuidade visual associada à redução das pupilas é fisicamente explicada pela diminuição",A: da intensidade luminosa incidente na retina.; B: da difração dos feixes luminosos que atravessam a pupila.; C: da intensidade dos feixes luminosos em uma direção por polarização.; D: do desvio dos feixes luminosos refratados no interior do olho.; E: das reflexões dos feixes luminosos no interior do olho.,1.58564,D
