numero_questao,enunciado,alternativas,nu_param_B,gabarito
101,"O etanol é um combustível produzido a partir da 
fermentação da sacarose presente no caldo de cana-
-de-açúcar. Um dos fatores que afeta a produção desse 
álcool é o grau de deterioração da sacarose, que se inicia 
após o corte, por causa da ação de microrganismos. Foram 
analisadas cinco amostras de diferentes tipos de cana-de-
-açúcar e cada uma recebeu um código de identificação. 
No quadro são apresentados os dados de concentração de 
sacarose e de microrganismos presentes nessas amostras.
Amostra de cana-de-açúcar
RB72 RB84 RB92 SP79 SP80
Concentração inicial 
de sacarose (g L-1)
13,0
18,0
16,0
14,0
17,0
Concentração de 
microrganismos 
(mg L-1)
0,7
0,8
0,6
0,5
0,9
Pretende-se escolher o tipo de cana-de-açúcar que 
conterá o maior teor de sacarose 10 horas após o corte 
e que, consequentemente, produzirá a maior quantidade 
de etanol por fermentação. Considere que existe uma 
redução de aproximadamente 50% da concentração 
de sacarose nesse tempo, para cada 1,0 mg L−1 de 
microrganismos presentes na cana-de-açúcar.
Disponível em: www.inovacao.unicamp.br. Acesso em: 11 ago. 2012 (adaptado).
Qual tipo de cana-de-açúcar deve ser escolhido?",A: RB72; B: RB84; C: RB92; D: SP79; E: SP80,1.52509,C
102,"Entre as diversas técnicas para diagnóstico da 
covid-19, destaca-se o teste genético. Considerando as 
diferentes variantes e cargas virais, um exemplo é a PCR, 
reação efetuada por uma enzima do tipo polimerase. 
Essa técnica permite identificar, com confiabilidade, o 
material genético do SARS-CoV-2, um vírus de RNA. 
Para comprovação da infecção por esse coronavírus, são 
coletadas amostras de secreções do indivíduo. Uma etapa 
que antecede a reação de PCR precisa ser realizada para 
permitir a amplificação do material genético do vírus.
Essa etapa deve ser realizada para","A: concentrar o RNA viral para otimizar a técnica.; B: identificar nas amostras anticorpos anti-SARS-CoV-2.; C: proliferar o vírus em culturas, aumentando a carga viral.; D: purificar ácidos nucleicos virais, facilitando a ação da 
enzima.; E: obter moléculas de cDNA viral por meio da transcrição 
reversa.
CN - 2° dia | Caderno 7 - AZUL - 1ª Aplicação
ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022",3.19204,E
103,"Tribologia é o estudo da interação entre duas 
superfícies em contato, como desgaste e atrito, sendo 
de extrema importância na avaliação de diferentes 
produtos e de bens de consumo em geral. Para testar 
a conformidade de uma muleta, realiza-se um ensaio 
tribológico, pressionando-a verticalmente contra o piso 
com uma força 

F, conforme ilustra a imagem, em que CM 
representa o centro de massa da muleta.
CM

F
Mantendo-se a força 

F paralela à muleta, varia-se 
lentamente o ângulo entre a muleta e a vertical, até o máximo 
ângulo imediatamente anterior ao de escorregamento, 
denominado ângulo crítico. Esse ângulo também pode ser 
calculado a partir da identificação dos pontos de aplicação, 
da direção e do sentido das forças peso 

P , normal 
N
  e 
de atrito estático 
e

.
O esquema que representa corretamente todas as forças 
que atuam sobre a muleta quando ela atinge o ângulo 
crítico é:",,1.4048,E
104,"Diversas substâncias são empregadas com a intenção 
de incrementar o desempenho esportivo de atletas de 
alto nível. O chamado doping sanguíneo, por exemplo, 
pela utilização da eritropoietina, é proibido pelas principais 
federações de esportes no mundo. A eritropoietina é um 
hormônio produzido pelos rins e fígado e sua principal ação 
é regular o processo de eritropoiese. Seu uso administrado 
intravenosamente em quantidades superiores àquelas 
presentes naturalmente no organismo permite que o 
indivíduo aumente a sua capacidade de realização de 
exercícios físicos.
Esse tipo de doping está diretamente relacionado ao 
aumento da",A: frequência cardíaca.; B: capacidade pulmonar.; C: massa muscular do indivíduo.; D: atividade anaeróbica da musculatura.; E: taxa de transporte de oxigênio pelo sangue.,1.00991,E
105,"Em um autódromo, os carros podem derrapar em 
uma curva e bater na parede de proteção. Para diminuir 
o impacto de uma batida, pode-se colocar na parede 
uma barreira de pneus, isso faz com que a colisão 
seja mais demorada e o carro retorne com velocidade 
reduzida. Outra opção é colocar uma barreira de blocos 
de um material que se deforma, tornando-a tão demorada 
quanto a colisão com os pneus, mas que não permite a 
volta do carro após a colisão.
Comparando as duas situações, como ficam a força média 
exercida sobre o carro e a energia mecânica dissipada?","A: A força é maior na colisão com a barreira de pneus, e 
a energia dissipada é maior na colisão com a barreira 
de blocos.; B: A força é maior na colisão com a barreira de blocos, e 
a energia dissipada é maior na colisão com a barreira 
de pneus.; C: A força é maior na colisão com a barreira de blocos, e 
a energia dissipada é a mesma nas duas situações.; D: A força é maior na colisão com a barreira de pneus, e 
a energia dissipada é maior na colisão com a barreira 
de pneus.; E: A força é maior na colisão com a barreira de blocos, e 
a energia dissipada é maior na colisão com a barreira 
de blocos.",1.41874,A
106,"A penicilamina é um medicamento de uso oral 
utilizado no tratamento de várias doenças. Esse 
composto é excretado na urina, cujo pH se situa entre 
5 e 7. A penicilamina, cuja fórmula estrutural plana está 
apresentada, possui três grupos funcionais que podem 
ser ionizados:
•	 carboxila: —COOH, cujo pKa é igual a 1,8;
•	 amino: —NH2, que pode ser convertido em  
amínio (—NH3
+, cujo pKa é igual a 7,9);
•	 tiol: —SH, cujo pKa é igual a 10,5.
Sabe-se que pKa = −log Ka.
S
H
C
C
CH3
CH3
NH2
H
COOH
Penicilamina
Qual 
estrutura 
derivada 
da 
penicilamina 
é 
predominantemente encontrada na urina?","A: C
CH3
CH3
NH2
H
−S
COO
−; B: C
CH3
CH3
NH2
H
−S
COOH
C
S
H; C: CH3
CH3 H
NH3
+
COO
−; D: C
CH3
CH3 H
−S
COOH
NH3
+
E
S
H; C: CH3
CH3 H
NH3
+
COOH
CN - 2° dia | Caderno 7 - AZUL - 1ª Aplicação",2.76588,C
107,"A biomassa celulósica pode ser utilizada para a produção de etanol de segunda geração. Entretanto, é necessário 
que os polissacarídeos sejam convertidos em mono e dissacarídeos, processo que pode ser conduzido em meio 
ácido, conforme mostra o esquema:
O
OH
O
H
O
O
OH
O
OH
OH
O
H
O
OH
O
H
O
+
O
OH
O
OH
OH
O
H
H
O
H
O
OH
OH
O
H
O
OH
O
H
O
OH
H
O
H
O
OH
O
H
O+
O
OH
H
H
O
OH
O
H
OH
O
OH
H
+
+
H
+
+
OGEDA, T. L.; PETRI, D. F. S. [...] Química Nova, n. 7, 2010 (adaptado).
Nessa conversão de polissacarídeos, a função do íon H+ é",A: dissolver os reagentes.; B: deslocar o equilíbrio químico.; C: aumentar a velocidade da reação.; D: mudar a constante de equilíbrio da reação.; E: formar ligações de hidrogênio com o polissacarídeo.,2.04288,C
108,"O ácido tartárico é o principal ácido do vinho e está diretamente relacionado com sua qualidade. Na avaliação de 
um vinho branco em produção, uma analista neutralizou uma alíquota de 25,0 mL do vinho com NaOH a 0,10 mol L−1, 
consumindo um volume igual a 8,0 mL dessa base. A reação para esse processo de titulação é representada pela 
equação química:
O
H
O
OH
O
OH
OH
O
OH
O
OH
ONa
NaO
  2 NaOH 
  2 H2O
Ácido tartárico
(massa molar: 150 g mol
1)
A concentração de ácido tartárico no vinho analisado é mais próxima de:","A: 1,8 g L−1; B: 2,4 g L−1; C: 3,6 g L−1; D: 4,8 g L−1; E: 9,6 g L−1


CN - 2° dia | Caderno 7 - AZUL - 1ª Aplicação
ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022",1.89127,B
109,"O elemento iodo (I) tem função biológica e é acumulado 
na tireoide. Nos acidentes nucleares de Chernobyl e 
Fukushima, ocorreu a liberação para a atmosfera do 
radioisótopo 
131I, responsável por enfermidades nas 
pessoas que foram expostas a ele. O decaimento de uma 
massa de 12 microgramas do isótopo 131I foi monitorado 
por 14 dias, conforme o quadro.
Tempo (dia)
Massa residual de 131I (µg)
12,0
10,1
8,5
7,8
7,2
6,0
3,6
Após o período de 40 dias, a massa residual desse 
isótopo é mais próxima de","A: 2,4 µg.; B: 1,5 µg.; C: 0,8 µg.; D: 0,4 µg.; E: 0,2 µg.",1.20769,D
110,"Desde a proposição da teoria de seleção natural 
por Darwin, os seres vivos nunca mais foram olhados 
da mesma forma. No que diz respeito à reprodução de 
anfíbios anuros, os cientistas já descreveram diferentes 
padrões reprodutivos, como os exemplificados a seguir:
Espécie 1 – As fêmeas produzem cerca de 
5 000 gametas, que são fecundados na água, em 
lagoas temporárias de estação chuvosa. Todo o 
desenvolvimento embrionário, do ovo à metamorfose, 
ocorre, nesse ambiente, independente dos pais.
Espécie 2 – As fêmeas produzem aproximadamente 
200 gametas, que são depositados em poças próximas a 
corpos-d’água. Os embriões são vigiados pelos machos 
durante boa parte do seu desenvolvimento.
Espécie 3 – As fêmeas produzem por volta de 
20 gametas, que são fecundados sobre a superfície das 
folhas de plantas cujos galhos estão dispostos acima da 
superfície de corpos-d’água e aí se desenvolvem até 
a eclosão.
Espécie 4 – As fêmeas produzem poucos gametas 
que, quando fecundados, são “abocanhados” pelos 
machos. Os embriões se desenvolvem no interior do 
saco vocal do macho até a metamorfose, quando saem 
através da boca do pai.
Os padrões descritos evidenciam que","A: as fêmeas influenciam o comportamento dos machos.; B: o cuidado parental é necessário para o desenvolvimento.; C: o grau de evolução determina o comportamento 
reprodutivo.; D: o sucesso reprodutivo pode ser garantido por 
estratégias diferentes.; E: o ambiente induz modificação na produção do número 
de gametas femininos.",0.91052,D
111,"O eixo de rotação da Terra apresenta uma inclinação 
em relação ao plano de sua órbita em torno do Sol, 
interferindo na duração do dia e da noite ao longo do ano. 
Incidência direta
ao meio-dia
Polo Norte
Trópico de
Câncer
Equador
Trópico de
Capricórnio
Círculo Polar
Antártico
Polo Sul
Círculo Polar
Ártico
Terra em 21 de dezembro
DIA
NOITE
Uma pessoa instala em sua residência uma placa 
fotovoltaica, que transforma energia solar em elétrica. 
Ela monitora a energia total produzida por essa placa 
em 4 dias do ano, ensolarados e sem nuvens, e lança os 
resultados no gráfico.
Energia
Dia
10/01
10/04
10/07
10/10
Disponível em: www.fisica.ufpr.br. Acesso em: 27 maio 2022 (adaptado).
Próximo a que região se situa a residência onde as placas 
foram instaladas?","A: Trópico de Capricórnio.; B: Trópico de Câncer.; C: Polo Norte.; D: Polo Sul.; E: Equador.
CN - 2° dia | Caderno 7 - AZUL - 1ª Aplicação
ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022 ENEM 2022",0.96735,A
112,"Um pai faz um balanço utilizando dois segmentos 
paralelos e iguais da mesma corda para fixar uma tábua a 
uma barra horizontal. Por segurança, opta por um tipo de 
corda cuja tensão de ruptura seja 25% superior à tensão 
máxima calculada nas seguintes condições:
•	 O ângulo máximo atingido pelo balanço em relação 
à vertical é igual a 90°;
•	 Os filhos utilizarão o balanço até que tenham uma 
massa de 24 kg.
Além disso, ele aproxima o movimento do balanço 
para o movimento circular uniforme, considera que a 
aceleração da gravidade é igual a 10
m
s
 e despreza 
forças dissipativas.
Qual é a tensão de ruptura da corda escolhida?",A: 120 N; B: 300 N; C: 360 N; D: 450 N; E: 900 N,,D
113,"A nanotecnologia é responsável pelo aprimoramento 
de diversos materiais, incluindo os que são impactados 
com a presença de poluentes e da umidade na atmosfera, 
causadores de corrosão. O processo de corrosão é 
espontâneo e provoca a deterioração de metais como 
o ferro, que, em presença de oxigênio e água, sofre 
oxidação, conforme ilustra a equação química:
4 Fe (s) + 2 H2O (l) + 3 O2 (g)  →  2 Fe2O3⋅H2O (s)
Uma forma de garantir a durabilidade da estrutura 
metálica e a sua resistência à umidade consiste na 
deposição de filmes finos nanocerâmicos à base de 
zircônia (ZrO2) e alumina (Al2O3) sobre a superfície do 
objeto que se deseja proteger.
CLEMENTE, G. A. B. F. et al. O uso de materiais híbridos ou nanocompósitos como
revestimentos anticorrosivos do aço. Química Nova, n. 9, 2021 (adaptado).
Essa nanotecnologia aplicada na proteção contra a 
corrosão se baseia no(a)","A: proteção catódica, que utiliza um metal fortemente 
redutor.; B: uso de metais de sacrifício, que se oxidam no lugar 
do ferro.; C: passivação do ferro, que fica revestido pelo seu 
próprio óxido.; D: efeito de barreira, que impede o contato com o agente 
oxidante.; E: galvanização, que usa outros metais de menor 
potencial de redução.",,D
114,"As células da epiderme da folha da Tradescantia 
pallida purpurea, uma herbácea popularmente conhecida 
como trapoeraba-roxa, contém um vacúolo onde se 
encontra um pigmento que dá a coloração arroxeada a 
esse tecido. Em um experimento, um corte da epiderme 
de uma folha da trapoeraba-roxa foi imerso em ambiente 
hipotônico e, logo em seguida, foi colocado em uma 
lâmina e observado em microscópio óptico.
Durante a observação desse corte, foi possível identificar o(a)","A: acúmulo do solvente com fragmentação da organela.; B: rompimento da membrana celular com liberação do 
citosol.; C: aumento do vacúolo com diluição do pigmento no seu 
interior.; D: quebra da parede celular com extravasamento do 
pigmento.; E: murchamento da célula com expulsão do pigmento 
do vacúolo.",1.49398,C
