numero_questao,enunciado,alternativas,nu_param_B,gabarito
101,"Toxicidade do cianeto
Biologia molecular da célula
A produção de ATP depende do gradiente de prótons gerado pela cadeia respiratória. Nessas reações, conforme o 
esquema, os elétrons provenientes da oxidação do NADH em NAD de carga positiva percorrem a cadeia até chegarem 
à citocromo c oxidase reduzindo o Fe de carga 3 positiva a Fe de carga 2 positiva. O oxigênio atua como aceptor 
final desses elétrons formando água. O cianeto é uma espécie química altamente tóxica que tem grande afinidade 
pelo Fe de carga 3 positiva. Quando células são expostas ao cianeto, ele se liga ao sítio de Fe de carga 3 positiva 
da citocromo c oxidase, impedindo a sua conversão em Fe de carga 2 positiva e bloqueando a cadeia respiratória.
Descrição do esquema: Seis reações acopladas da cadeia respiratória, na seguinte sequência:
Primeira reação: Substrato proveniente do nutriente gera CO2, enquanto NAD de carga positiva gera NADH.
Segunda reação: NADH gera NAD de carga positiva, enquanto o transportador 1 passa da forma oxidada para 
a forma reduzida;
Terceira reação: O transportador 1 passa da forma reduzida para a oxidada, enquanto o transportador 2 passa 
da oxidada para a reduzida;
Quarta reação: O transportador 2 passa da forma reduzida para a oxidada, enquanto o transportador 3 passa da 
oxidada para a reduzida;
Quinta reação: O transportador 3 passa da forma reduzida para a oxidada, enquanto o Fe de carga 3 positiva da 
citocromo c oxidase é convertido a Fe de carga 2 positiva.
Sexta reação: Finalmente, acoplado à conversão de Fe de carga 2 positiva em Fe de carga 3 positiva, ocorre a 
produção de H2O a partir de O2. 
Esse bloqueio aumenta a concentração celular de",A: ATP.; B: água.; C: NADH.; D: dióxido de carbono.; E: citocromo c oxidase.,2.24438,C
102,"Os cientistas conseguem determinar a idade de um fóssil com menos de 40 000 anos de idade utilizando 
o método do carbono-14 ou carbono radioativo. Isso é feito a partir da relação existente entre a quantidade de 
carbono-14 restante no fóssil e a quantidade de carbono-14 em uma espécie semelhante atual. Apesar de 
sofrer decaimento radioativo, a quantidade de carbono-14 na atmosfera, em particular em moléculas de CO2, é 
praticamente constante, devido à incidência dos raios cósmicos que atingem a Terra a todo instante. Assim, 
por fazerem parte do ciclo do carbono, animais e vegetais mantêm uma quantidade praticamente constante de 
carbono-14 em sua constituição enquanto estão vivos. Porém, quando morrem, cessa a entrada de carbono 
no organismo e esse número vai diminuindo à medida que o carbono-14 vai decaindo radioativamente. 
A meia-vida do carbono-14, isto é, o tempo necessário para que metade dos átomos radioativos de uma amostra 
decaia, é constante e de aproximadamente 5 730 anos.
Para descobrir a idade de um fóssil que não poderia ter mais de 40 000 anos, é relevante determinar",A: a meia-vida do carbono-14.; B: se o fóssil é animal ou vegetal.; C: se o fóssil tem mais de 5 730 anos.; D: a quantidade de carbono-14 presente no fóssil.; E: a relação entre as quantidades de carbono-14 em uma parte do fóssil e no fóssil todo.,0.01054,D
103,"Uma concessionária é responsável por um trecho 
de 480 quilômetros de uma rodovia. Nesse trecho foram 
construídas 10 praças de pedágio, onde funcionários 
recebem os pagamentos nas cabines de cobrança.  
Também existe o serviço automático, em que os veículos 
providos de um dispositivo passam por uma cancela, que 
se abre automaticamente, evitando filas e diminuindo o 
tempo de viagem. Segundo a concessionária, o tempo 
médio para efetuar a passagem em uma cabine é de 
3 minutos, e as velocidades máximas permitidas na 
rodovia são 100 quilômetros por hora, para veículos 
leves, e 80 quilômetros por hora, para veículos de 
grande porte.
Considere um carro e um caminhão viajando, ambos 
com velocidades constantes e iguais às máximas 
permitidas, e que somente o caminhão tenha o serviço 
automático de cobrança.
Comparado ao caminhão, quantos minutos a menos o 
carro leva para percorrer toda a rodovia?",A: trinta; B: quarenta e dois; C: setenta e dois; D: duzentos e oitenta e oito; E: trezentos e sessenta,1.00185,B
104,"Ancient Soil Chemists of the Amazon
Os solos amazônicos, ricos em silicato, não são 
apropriados para o cultivo por serem incapazes de reter 
nutrientes. Contudo, descobertas arqueológicas têm 
demonstrado que os antigos habitantes da Amazônia 
dominavam a técnica de preparo de um insumo agrícola 
natural, denominado terra preta. Esse insumo era 
constituído principalmente de uma espécie de biocarvão 
(biochar) obtido da queima de matéria orgânica, como 
troncos de árvores, pedaços de ossos e esterco, capaz 
de manter um solo fértil por anos.
Admite-se que o efeito do biocarvão na fertilização 
do solo estava, em parte, relacionado à presença de 
grupos orgânicos do tipo carboxilato em sua superfície, 
carregados negativamente (ligação simples COO de carga 
negativa). Esses grupos atraem íons positivos necessários 
como nutrientes, tais quais os provenientes do potássio, 
do cálcio e do magnésio, além de micronutrientes, 
como zinco e ferro. Essa ligação no solo fertilizado é 
predominantemente iônica, conforme ilustra a figura, em 
que M de carga n positiva representa os cátions metálicos. 
De acordo com a escala de Pauling, a eletronegatividade 
do elemento oxigênio é igual a 3,44.
Descrição da figura: No solo com biocarvão, ao 
grupo orgânico do tipo carboxilato é adicionado M de 
carga n positiva, formando no solo fertilizado o grupo 
orgânico  com ligação simples COO de carga negativa 
que interage com M de carga n positiva.
O quadro apresenta os valores de eletronegatividade 
desses cinco elementos metálicos.
Descrição do quadro: O quadro apresenta as 
eletronegatividades de cinco elementos metálicos:
Potássio: 0,82
Cálcio: 1,00
Magnésio: 1,31
Zinco: 1,65
Ferro: 1,83
O cátion que resultará em uma interação de maior caráter 
iônico com o ânion carboxilato será aquele proveniente 
do elemento",A: potássio.; B: cálcio.; C: magnésio.; D: zinco.; E: ferro.,1.21479,A
105,"Em uma indústria alimentícia, para produção de 
doce de leite, utiliza-se um tacho de parede oca com 
uma entrada para vapor de água a 120 graus Celsius  e 
uma saída para água líquida em equilíbrio com o vapor a  
100 graus Celsius. Ao passar pela parte oca do tacho, 
o vapor de água transforma-se em líquido, liberando 
energia. A parede transfere essa energia para o interior do 
tacho, resultando na evaporação de água e consequente 
concentração do produto.
No processo de concentração do produto, é utilizada 
energia proveniente","A: somente do calor latente de vaporização.; B: somente do calor latente de condensação.; C: do calor sensível e do calor latente de vaporização.; D: do calor sensível e do calor latente de condensação.; E: do calor latente de condensação e do calor latente de 
vaporização.",1.98863,D
106,"A gasolina é uma mistura de hidrocarbonetos 
de cadeias saturadas contendo de 8 a 12 átomos de 
carbono. Além disso, a gasolina de alto desempenho deve 
conter elevados teores de hidrocarbonetos de cadeias 
ramificadas, de forma a resistir à compressão e entrar em 
ignição apenas quando a vela aciona uma centelha elétrica 
no motor. No quadro, estão apresentados compostos que 
podem ser utilizados como combustíveis.
Descrição do quadro: Quadro com compostos 
numerados de 1 a 5 e suas respectivas nomenclaturas.
Composto 1: n-decano.
Composto 2: n-heptano.
Composto 3: 2,2,4-trimetilpentano.
Composto 4: 3-etil-4-metilex-1-eno.
Composto 5: 3-etil-2-metilpentan-1-ol.
Entre esses compostos, aquele que conferirá maior 
desempenho como combustível é o",A: um; B: dois; C: três; D: quatro; E: cinco,1.46881,C
107,"Cartilha de limpeza urbana
De acordo com a Constituição Federal, é competência 
dos municípios o gerenciamento dos serviços de limpeza e 
coleta dos resíduos urbanos (lixo). No entanto, há relatos 
de que parte desse lixo acaba sendo incinerado, liberando 
substâncias tóxicas para o ambiente e causando acidentes 
por explosões, principalmente quando ocorre a incineração 
de frascos de aerossóis (por exemplo: desodorantes, 
inseticidas e repelentes). A temperatura elevada provoca 
a vaporização de todo o conteúdo dentro desse tipo de 
frasco, aumentando a pressão em seu interior até culminar 
na explosão da embalagem.
Suponha um frasco metálico de um aerossol de 
capacidade igual a 100 mililitros, contendo 0,1 mol de 
produtos gasosos à temperatura de 650 graus Celsius, 
no momento da explosão.
Considere: R é igual a 0,082 fração com numerador 
litro vezes atmosfera e denominador mol vezes Kelvin.
A pressão, em atmosfera, dentro do frasco, no momento 
da explosão, é mais próxima de",A: setecentos e cinquenta e seis; B: quinhentos e trinta e três; C: setenta e seis; D: cinquenta e três; E: treze,1.59379,C
108,"O circuito com três lâmpadas incandescentes idênticas, 
representado na figura, consiste em uma associação mista 
de resistores. Cada lâmpada (L1, L2 e L3) é associada,  
em paralelo, a um resistor de resistência R, formando um 
conjunto. Esses conjuntos são associados em série, tendo 
todas as lâmpadas o mesmo brilho quando ligadas à fonte 
de energia. Após vários dias em uso, apenas a lâmpada 
L2 queima, enquanto as demais permanecem acesas.
Descrição da figura: Uma fonte de energia ligada 
a três conjuntos, dispostos em série no sentido 
horário, na seguinte sequência: o conjunto em paralelo 
de L1 e R, o conjunto em paralelo de L2 e R, e o 
conjunto em paralelo de L3 e R.
Em relação à situação em que todas as lâmpadas 
funcionam, após a queima de L2, os brilhos das 
lâmpadas serão",A: os mesmos.; B: mais intensos.; C: menos intensos.; D: menos intenso para L1 e o mesmo para L3.; E: mais intenso para L1 e menos intenso para L3.,2.33396,C
109,"Uma equipe de segurança do transporte de uma 
empresa avalia o comportamento das tensões que 
aparecem em duas cordas horizontais, 1 e 2, usadas para 
prender uma carga de massa M igual a 200 quilogramas 
na carroceria, conforme a ilustração. Quando o caminhão 
parte do repouso, sua aceleração é constante e igual a 
3 metros por segundo ao quadrado e, quando ele é 
freado bruscamente, sua frenagem é constante e igual a  
5 metros por segundo ao quadrado. Em ambas as situações, 
a carga encontra-se na iminência de movimento, e o 
sentido do movimento do caminhão está indicado na figura. 
O coeficiente de atrito estático entre a caixa e o assoalho da 
carroceria é igual a 0,2. Considere a aceleração da gravidade 
igual a 10 metros por segundo ao quadrado, as tensões 
iniciais nas cordas iguais a zero e as duas cordas ideais.
Descrição da figura: Um caminhão com velocidade 
na horizontal para a direita (representada pelo vetor V). 
Na superfície central da sua carroceria encontra-se 
apoiada uma caixa M. A caixa está presa à parte 
traseira da carroceria pela corda horizontal 1 e, à parte 
dianteira, pela corda horizontal 2.
Nas situações de aceleração e frenagem do caminhão, 
as tensões nas cordas 1 e 2, em newton, serão","A: aceleração: T1 é igual a zero e T2 é igual a duzentos; frenagem:
T1 é igual a seiscentos e T2 é igual a zero.; B: aceleração: T1 é igual a zero e T2 é igual a duzentos; frenagem:
T1 é igual a mil e quatrocentos e T2 é igual a zero.; C: aceleração: T1 é igual a zero e T2 é igual a seiscentos; frenagem:
T1 é igual a seiscentos e T2 é igual a zero.; D: aceleração: T1 é igual a quinhentos e sessenta e T2 é igual a zero; frenagem:
T1 é igual a zero e T2 é igual a novecentos e sessenta.; E: aceleração: T1 é igual a seiscentos e quarenta e T2 é igual a zero; frenagem:
T1 é igual a zero e T2 é igual a mil e quarenta.",1.55817,A
110,"A biorremediação designa tratamentos que usam 
organismos para reduzir a quantidade de substâncias tóxicas 
no ambiente ou degradá-las em substâncias não tóxicas ou 
de menor toxicidade. Uma planta aquática, o aguapé, tem sido 
utilizada para a biorremediação de ambientes contaminados 
por metais tóxicos. Sabe-se que esses poluentes serão 
captados para dentro do corpo do vegetal.
Dentro do corpo do vegetal, esses contaminantes serão",A: digeridos por enzimas.; B: acumulados nos tecidos.; C: eliminados pelos estômatos.; D: metabolizados por glândulas.; E: utilizados como fonte energética.,1.77344,B
111,"O ciclo do nitrogênio é composto por várias etapas, 
conforme a figura, sendo cada uma desempenhada por 
um grupo específico de microrganismos.
Descrição da figura: Gás nitrogênio é convertido em 
amônia por microrganismos do grupo 1. Detritos são 
convertidos em amônia por microrganismos do grupo 
2. Amônia é convertida em nitrito por microrganismos 
do grupo 3. Nitrito é convertido em nitrato por 
microrganismos do grupo 4. Nitrato é convertido em 
gás nitrogênio por microrganismos do grupo 5.
Se o grupo dos microrganismos decompositores fosse 
exterminado, qual etapa não ocorreria?",A: um; B: dois; C: três; D: quatro; E: cinco,1.81691,B
112,"O tripulante de aeronaves e a radiação ionizante
Os raios cósmicos são fontes de radiação ionizante 
potencialmente perigosas para o organismo humano. 
Para quantificar a dose de radiação recebida, utiliza-se o 
sievert, definido como a unidade de energia recebida por 
unidade de massa. A exposição à radiação proveniente 
de raios cósmicos aumenta com a altitude, o que 
pode representar um problema para as tripulações de 
aeronaves. Recentemente, foram realizadas medições 
acuradas das doses de radiação ionizante para voos 
entre Rio de Janeiro e Roma. Os resultados têm indicado 
que a dose média de radiação recebida na fase de 
cruzeiro (que geralmente representa 80 por cento do 
tempo total de voo) desse trecho intercontinental é  
2 microsieverts por hora. As normas internacionais da 
aviação civil limitam em 1 000 horas por ano o tempo 
de trabalho para as tripulações que atuem em voos 
intercontinentais. Considere que a dose de radiação 
ionizante para uma radiografia torácica é estimada em 
0,2 milisievert.
A quantas radiografias torácicas corresponde a dose de 
radiação ionizante à qual um tripulante que atue no trecho 
Rio de Janeiro–Roma é exposto ao longo de um ano?",A: oito; B: dez; C: oitenta; D: cem; E: mil,1.9822,A
113,"Estima-se que entre 1 por cento e 5 por cento da energia solar que atinge a atmosfera terrestre é assimilada pelos 
vegetais. Por meio da fotossíntese, os vegetais sintetizam compostos de alto teor energético, como a glicose (C6H12O6) 
e o ATP (adenosina trifosfato), a partir de dióxido de carbono (CO2) e água (H2O), que têm baixo teor energético. 
Simplificadamente, a equação não balanceada da reação de fotossíntese pode ser descrita como:
Descrição da equação: Equação química não balanceada em que CO2 reage com H2O, na presença de energia 
radiante, formando os produtos C6H12O6 e O2.
Uma vez que a fotossíntese interfere na composição atmosférica, seu entendimento é essencial para se compreender 
o ciclo dos gases na atmosfera e como eles afetam o clima global do planeta.
O processo ilustrado","A: é fundamental para a redução da biomassa nos vegetais.; B: ocorre nos vegetais, mas também em outros organismos, tais como fungos e cianobactérias.; C: produz o ATP usado pelas células animais.; D: contribui para a retirada de CO2 atmosférico, amenizando os efeitos do lançamento de gases estufa.; E: mostra como a maioria da energia solar que incide sobre a Terra é utilizada pelos seres vivos na produção 
de açúcares.",0.2239,D
114,"Na tirinha de Mauricio de Sousa, os personagens Cebolinha e Cascão fazem uma brincadeira utilizando duas latas 
e um barbante. Ao perceberem que o som pode ser transmitido através do barbante, resolvem alterar o comprimento 
do barbante para ficar cada vez mais extenso. As demais condições permaneceram inalteradas durante a brincadeira.
Descrição da tirinha: Cebolinha e Cascão brincam, a uma certa distância um do outro, com duas latas conectadas 
por um barbante esticado. Cebolinha segura uma lata de conservas, e Cascão, uma lata de lixo. Eles utilizam 
esse dispositivo para ouvir a voz um do outro.
Na prática, à medida que se aumenta o comprimento do barbante, ocorre a redução de qual característica da onda sonora?",A: Altura.; B: Período.; C: Amplitude.; D: Velocidade.; E: Comprimento de onda.,2.06704,C
115,"Informações digitais — dados — são gravadas em 
discos ópticos, como CD e DVD, na forma de cavidades 
microscópicas. A gravação e a leitura óptica dessas 
informações são realizadas por um laser (fonte de luz 
monocromática). Quanto menores as dimensões dessas 
cavidades, mais dados são armazenados na mesma área 
do disco. O fator limitante para a leitura de dados é o 
espalhamento da luz pelo efeito de difração, fenômeno 
que ocorre quando a luz atravessa um obstáculo com 
dimensões da ordem de seu comprimento de onda. 
Essa limitação motivou o desenvolvimento de lasers 
com emissão em menores comprimentos de onda, 
possibilitando armazenar e ler dados em cavidades cada 
vez menores.
Em qual região espectral se situa o comprimento de onda 
do laser que otimiza o armazenamento e a leitura de 
dados em discos de uma mesma área?",A: Violeta.; B: Azul.; C: Verde.; D: Vermelho.; E: Infravermelho.,2.02004,A
116,"O bluetooth é uma tecnologia de comunicação sem 
fio, de curto alcance, presente em diferentes dispositivos 
eletrônicos de consumo. Ela permite que aparelhos 
eletrônicos diferentes se conectem e troquem dados entre 
si. No padrão bluetooth, denominado de Classe 2, as 
antenas transmitem sinais de potência igual a 2,4 miliwatts 
e possibilitam conectar dois dispositivos distanciados até  
10 metros. Considere que essas antenas se comportam como 
fontes puntiformes que emitem ondas eletromagnéticas 
esféricas e que a intensidade do sinal é calculada pela 
potência por unidade de área. Considere 3 como valor 
aproximado para pi.
Para que o sinal de bluetooth seja detectado pelas 
antenas, o valor mínimo de sua intensidade, em  
watt por metro quadrado, é mais próximo de",A: dois vírgula zero vezes dez elevado a menos seis; B: dois vírgula zero vezes dez elevado a menos cinco; C: dois vírgula quatro vezes dez elevado a menos cinco; D: dois vírgula quatro vezes dez elevado a menos três; E: dois vírgula quatro vezes dez elevado a menos um,2.35839,A
117,"A tecnologia de vacinas de RNA mensageiro (RNAm) 
é investigada há anos. Avanços científicos em genética 
molecular permitiram desenvolver uma vacina para 
controle da pandemia da covid-19 causada pelo vírus de 
RNA SARS-CoV-2. A vacina de RNAm tem sequências 
de genes do vírus. Entretanto, por ser muito instável,  
o RNAm deve ser recoberto por uma capa de lipídios que 
evita sua degradação e favorece sua ação. Dessa forma, 
o RNAm desempenhará sua função específica atuando 
no mesmo compartimento celular de sempre.
A imunização produzida por esse tipo de vacina é 
alcançada por meio da","A: estimulação de leucócitos induzida pela capa lipídica 
contendo RNAm.; B: atuação do RNAm como sequestrador do vírus para 
o meio extracelular.; C: tradução do RNAm em proteína viral, desencadeando 
a resposta antigênica.; D: competição entre o RNAm vacinal e o RNA viral pelos 
sítios dos ribossomos.; E: incorporação do RNAm viral ao genoma do hospedeiro, 
gerando novo fenótipo.",0.69491,C
118,"Na fertilização in vitro, espermatozoides são 
adicionados aos gametas femininos retirados de uma 
mulher. Após o período de incubação, a fecundação é 
favorecida pela ação de enzimas. Em um procedimento 
realizado, observou-se que nenhum dos gametas 
femininos foi fertilizado e, posteriormente, verificou-se que 
havia sido adicionado, equivocadamente, um coquetel de 
inibidores das enzimas do acrossomo, no lugar de um dos 
nutrientes constituintes do meio de cultura.
O coquetel de inibidores impediu o(a)","A: formação do pronúcleo masculino.; B: início da divisão mitótica do zigoto.; C: término da segunda divisão meiótica do ovócito.; D: passagem do espermatozoide pela corona radiata e 
zona pelúcida.; E: fusão das membranas plasmáticas do ovócito e do 
espermatozoide.",1.82071,D
119,"O fogão por indução funciona a partir do surgimento 
de uma corrente elétrica induzida no fundo da panela, com 
consequente transformação de energia elétrica em calor 
por efeito Joule. A principal vantagem desses fogões é a 
eficiência energética, que é substancialmente maior que 
a dos fogões convencionais.
A corrente elétrica mencionada é induzida por",A: radiação.; B: condução.; C: campo elétrico variável.; D: campo magnético variável.; E: ressonância eletromagnética.,1.77929,D
