numero_questao,enunciado,alternativas,nu_param_B,gabarito
57,"Muitas espécies de plantas lenhosas são encontradas no cerrado brasileiro. Para a sobrevivência nas condições de longos períodos de seca e queimadas periódicas, próprias desse ecossistema, essas plantas desenvolveram estruturas muito peculiares. As estruturas adaptativas mais apropriadas para a sobrevivência desse grupo de plantas nas condições ambientais do referido ecossistema são:","A: Cascas finas e sem sulcos ou fendas.; B: Caules estreitos e retilíneos.; C: Folhas estreitas e membranosas.; D: Gemas apicais com densa pilosidade.; E: Raízes superficiais, em geral, aéreas.",2.96500,D
58,"A própolis é um produto natural conhecido por suas propriedades anti-inflamatórias e cicatrizantes. Esse material contém mais de 200 compostos identificados até o momento. Dentre eles, alguns são de estrutura simples, como é o caso do C6 H5 CO2 CH2 CH3, cuja estrutura está mostrada a seguir. O ácido carboxílico e o álcool capazes de produzir o éster em apreço por meio da reação de esterificação são, respectivamente,",A: ácido benzoico e etanol.; B: ácido propanoico e hexanol.; C: ácido fenilacético e metanol.; D: ácido propiônico e cicloexanol.; E: ácido acético e álcool benzílico.,0.81100,A
59,"No Japão, um movimento nacional para a promoção da luta contra o aquecimento global leva o slogan: 1 pessoa, 1 dia, 1 kg de CO2  a menos! A ideia é cada pessoa reduzir em 1 kg a quantidade de CO2 emitida todo dia, por meio de pequenos gestos ecológicos, como diminuir a queima de gás de cozinha. Considerando um processo de combustão completa de um gás de cozinha composto exclusivamente por butano (C4 H10), a mínima quantidade desse gás que um japonês deve deixar de queimar para atender à meta diária, apenas com esse gesto, é de","A: 0,25 kg.; B: 0,33 kg.; C: 1,0 kg.; D: 1,3 kg.; E: 3,0 kg. ",1.37200,B
60,"Para melhorar a mobilidade urbana na rede metroviária é necessário minimizar o tempo entre estações. Para isso a administração do metrô de uma grande cidade adotou o seguinte procedimento entre duas estações: a locomotiva parte do repouso com aceleração constante por um terço do tempo de percurso, mantém a velocidade constante por outro terço e reduz sua velocidade com desaceleração constante no trecho final, até parar. Qual é o gráfico de posição (eixo vertical) em função do tempo (eixo horizontal) que representa o movimento desse trem?",A; B; C; D; E,1.31500,C
61,"A eficiência das lâmpadas pode ser comparada utilizando a razão, considerada linear, entre a quantidade de luz produzida e o consumo. A quantidade de luz é medida pelo fluxo luminoso, cuja unidade é o lúmen (lm). O consumo está relacionado à potência elétrica da lâmpada que é medida em watt (W). Por exemplo, uma lâmpada incandescente de 40 W emite cerca de 600 lm, enquanto uma lâmpada fluorescente de 40 W emite cerca de 3 000 lm. A eficiência de uma lâmpada incandescente de 40 W é","A: maior que a de uma lâmpada fluorescente de 8 W, que produz menor quantidade de luz.; B: maior que a de uma lâmpada fluorescente de 40 W, que produz menor quantidade de luz.; C: menor que a de uma lâmpada fluorescente de 8 W, que produz a mesma quantidade de luz.; D: menor que a de uma lâmpada fluorescente de 40 W, pois consome maior quantidade de energia.; E: igual a de uma lâmpada fluorescente de 40 W, que consome a mesma quantidade de energia. ",1.22600,C
62,"Não é de hoje que o homem cria, artificialmente, variedades de peixes por meio da hibridação. Esta é uma técnica muito usada pelos cientistas e pelos piscicultores porque os híbridos resultantes, em geral, apresentam maior valor comercial do que a média de ambas as espécies parentais, além de reduzir a sobrepesca no ambiente natural. Sem controle, esses animais podem invadir rios e lagos naturais, se reproduzir e",A: originar uma nova espécie poliploide.; B: substituir geneticamente a espécie natural.; C: ocupar o primeiro nível trófico no hábitat aquático.; D: impedir a interação biológica entre as espécies parentais.; E: produzir descendentes com o código genético modificado.,2.28800,B
63,"Há milhares de anos o homem faz uso da biotecnologia para a produção de alimentos como pães, cervejas e vinhos. Na fabricação de pães, por exemplo, são usados fungos unicelulares, chamados de leveduras, que são comercializados como fermento biológico. Eles são usados para promover o crescimento da massa, deixando-a leve e macia. O crescimento da massa do pão pelo processo citado é resultante da ",A: liberação de gás carbônico.; B: formação de ácido lático.; C: formação de água.; D: produção de ATP.; E: liberação de calor. ,0.65000,A
64,"Alguns povos indígenas ainda preservam suas tradições realizando a pesca com lanças, demonstrando uma notável habilidade. Para fisgar um peixe em um lago com águas tranquilas o índio deve mirar abaixo da posição em que enxerga o peixe. Ele deve proceder dessa forma porque os raios de luz",A: refletidos pelo peixe não descrevem uma trajetória retilínea no interior da água.; B: emitidos pelos olhos do índio desviam sua trajetória quando passam do ar para a água.; C: espalhados pelo peixe são refletidos pela superfície da água.; D: emitidos pelos olhos do índio são espalhados pela superfície da água.; E: refletidos pelo peixe desviam sua trajetória quando passam da água para o ar. ,0.86500,E
65,"Os vegetais biossintetizam determinadas substâncias (por exemplo, alcaloides e flavonoides), cuja estrutura química e concentração variam num mesmo organismo em diferentes épocas do ano e estágios de desenvolvimento. Muitas dessas substâncias são produzidas para a adaptação do organismo às variações ambientais (radiação UV, temperatura, parasitas, herbívoros, estímulo a polinizadores etc.) ou fisiológicas (crescimento, envelhecimento etc.). As variações qualitativa e quantitativa na produção dessas substâncias durante um ano são possíveis porque o material genético do indivíduo",A: sofre constantes recombinações para adaptar-se.; B: muda ao longo do ano e em diferentes fases da vida.; C: cria novos genes para biossíntese de substâncias específicas.; D: altera a sequência de bases nitrogenadas para criar novas substâncias.; E: possui genes transcritos diferentemente de acordo com cada necessidade.,1.28900,E
66,"O benzeno é um hidrocarboneto aromático presente no petróleo, no carvão e em condensados de gás natural. Seus metabólitos são altamente tóxicos e se depositam na medula óssea e nos tecidos gordurosos. O limite de exposição pode causar anemia, câncer (leucemia) e distúrbios do comportamento. Em termos de reatividade química, quando um eletrófilo se liga ao benzeno, ocorre a formação de um intermediário, o carbocátion. Por fim, ocorre a adição ou substituição eletrofílica. Com base no texto e no gráfico do progresso da reação apresentada, as estruturas químicas encontradas em I, II e III são, respectivamente:",A; B; C; D; E,2.31100,A
67,O manual que acompanha uma ducha higiênica informa que a pressão mínima da água para o seu funcionamento apropriado é de 20 kPa. A figura mostra a instalação hidráulica com a caixa d’água e o cano ao qual deve ser conectada a ducha. O valor da pressão da água na ducha está associado à altura,A: h1.; B: h2.; C: h3.; D: h4.; E: h5.,1.76700,C
68,"O menor tamanduá do mundo é solitário e tem hábitos noturnos, passa o dia repousando, geralmente em um emaranhado de cipós, com o corpo curvado de tal maneira que forma uma bola. Quando em atividade, se locomove vagarosamente e emite som semelhante a um assobio. A cada gestação, gera um único filhote. A cria é deixada em uma árvore à noite e é amamentada pela mãe até que tenha idade para procurar alimento. As fêmeas adultas têm territórios grandes e o território de um macho inclui o de várias fêmeas, o que significa que ele tem sempre diversas pretendentes à disposição para namorar! Essa descrição sobre o tamanduá diz respeito ao seu",A: hábitat.; B: biótopo.; C: nível trófico.; D: nicho ecológico.; E: potencial biótico.,1.51300,D
69,"Uma dona de casa acidentalmente deixou cair na geladeira a água proveniente do degelo de um peixe, o que deixou um cheiro forte e desagradável dentro do eletrodoméstico. Sabe-se que o odor característico de peixe se deve às aminas e que esses compostos se comportam como bases. Na tabela são listadas as concentrações hidrogeniônicas de alguns materiais encontrados na cozinha, que a dona de casa pensa em utilizar na limpeza da geladeira. Dentre os materiais listados, quais são apropriados para amenizar esse odor?","A: Álcool ou sabão.; B: Suco de limão ou álcool.; C: Suco de limão ou vinagre.; D: Suco de limão, leite ou sabão.; E: Sabão ou carbonato de sódio/barrilha. ",0.75300,C
70,"Em uma planície, ocorreu um acidente ambiental em decorrência do derramamento de grande quantidade de um hidrocarboneto que se apresenta na forma pastosa à temperatura ambiente. Um químico ambiental utilizou uma quantidade apropriada de uma solução de para-dodecil-benzenossulfonato de sódio, um agente tensoativo sintético, para diminuir os impactos desse acidente. Essa intervenção produz resultados positivos para o ambiente porque","A: promove uma reação de substituição no hidrocarboneto, tornando-o menos letal ao ambiente.; B: a hidrólise do para-dodecil-benzenossulfonato de sódio produz energia térmica suficiente para vaporizar o hidrocarboneto.; C: a mistura desses reagentes provoca a combustão do hidrocarboneto, o que diminui a quantidade dessa substância na natureza.; D: a solução de para-dodecil-benzenossulfonato possibilita a solubilização do hidrocarboneto.; E: o reagente adicionado provoca uma solidificação do hidrocarboneto, o que facilita sua retirada do ambiente.",2.54600,D
71,"Suponha que você seja um consultor e foi contratado para assessorar a implantação de uma matriz energética em um pequeno país com as seguintes características: região plana, chuvosa e com ventos constantes, dispondo de poucos recursos hídricos e sem reservatórios de combustíveis fósseis. De acordo com as características desse país, a matriz energética de menor impacto e risco ambientais é a baseada na energia","A: dos biocombustíveis, pois tem menor impacto ambiental e maior disponibilidade.; B: solar, pelo seu baixo custo e pelas características do país favoráveis à sua implantação.; C: nuclear, por ter menor risco ambiental e ser adequada a locais com menor extensão territorial.; D: hidráulica, devido ao relevo, à extensão territorial do país e aos recursos naturais disponíveis.; E: eólica, pelas características do país e por não gerar gases do efeito estufa nem resíduos de operação.;",-0.36500,E
72,"Uma empresa de transportes precisa efetuar a entrega de uma encomenda o mais breve possível. Para tanto, a equipe de logística analisa o trajeto desde a empresa até o local da entrega. Ela verifica que o trajeto apresenta dois trechos de distâncias diferentes e velocidades máximas permitidas diferentes. No primeiro trecho, a velocidade máxima permitida é de 80 km/h e a distância a ser percorrida é de 80 km. No segundo trecho, cujo comprimento vale 60 km, a velocidade máxima permitida é 120 km/h. Supondo que as condições de trânsito sejam favoráveis para que o veículo da empresa ande continuamente na velocidade máxima permitida, qual será o tempo necessário, em horas, para a realização da entrega?","A: 0,7; B: 1,4; C: 1,5; D: 2,0; E: 3,0",0.11800,C
73,"Para ligar ou desligar uma mesma lâmpada a partir de dois interruptores, conectam-se os interruptores para que a mudança de posição de um deles faça ligar ou desligar a lâmpada, não importando qual a posição do outro. Esta ligação é conhecida como interruptores paralelos. Este interruptor é uma chave de duas posições constituída por um polo e dois terminais, conforme mostrado nas figuras de um mesmo interruptor. Na Posição I a chave conecta o polo ao terminal superior, e na Posição II a chave o conecta ao terminal inferior. O circuito que cumpre a finalidade de funcionamento descrita no texto é:",A; B; C; D; E,2.33600,E
74,"A característica que permite identificar um planeta no céu é o seu movimento relativo às estrelas fixas. Se observarmos a posição de um planeta por vários dias, verificaremos que sua posição em relação às estrelas fixas se modifica regularmente. A figura destaca o movimento de Marte observado em intervalos de 10 dias, registrado da Terra. Qual a causa da forma da trajetória do planeta Marte registrada na figura?","A: A maior velocidade orbital da Terra faz com que, em certas épocas, ela ultrapasse Marte.; B: A presença de outras estrelas faz com que sua trajetória seja desviada por meio da atração gravitacional.; C: A órbita de Marte, em torno do Sol, possui uma forma elíptica mais acentuada que a dos demais planetas.; D: A atração gravitacional entre a Terra e Marte faz com que este planeta apresente uma órbita irregular em torno do Sol.; E: A proximidade de Marte com Júpiter, em algumas épocas do ano, faz com que a atração gravitacional de Júpiter interfira em seu movimento.",2.45200,A
75,"Em certos locais, larvas de moscas, criadas em arroz cozido, são utilizadas como iscas para pesca. Alguns criadores, no entanto, acreditam que essas larvas surgem espontaneamente do arroz cozido, tal como preconizado pela teoria da geração espontânea. Essa teoria começou a ser refutada pelos cientistas ainda no século XVII, a partir dos estudos de Redi e Pasteur, que mostraram experimentalmente que","A: seres vivos podem ser criados em laboratório.; B: a vida se originou no planeta a partir de microrganismos.; C: o ser vivo é oriundo da reprodução de outro ser vivo pré-existente.; D: seres vermiformes e microrganismos são evolutivamente aparentados.; E: vermes e microrganismos são gerados pela matéria existente nos cadáveres e nos caldos nutritivos, respectivamente.",1.03800,C
76,"Os tubos de PVC, material organoclorado sintético, são normalmente utilizados como encanamento na construção civil. Ao final da sua vida útil, uma das formas de descarte desses tubos pode ser a incineração. Nesse processo libera-se HCℓ (g), cloreto de hidrogênio, dentre outras substâncias. Assim, é necessário um tratamento para evitar o problema da emissão desse poluente. Entre as alternativas possíveis para o tratamento, é apropriado canalizar e borbulhar os gases provenientes da incineração em",A: água dura.; B: água de cal.; C: água salobra.; D: água destilada.; E: água desmineralizada.,1.15800,B
77,"Um consumidor desconfia que a balança do supermercado não está aferindo corretamente a massa dos produtos. Ao chegar a casa resolve conferir se a balança estava descalibrada. Para isso, utiliza um recipiente provido de escala volumétrica, contendo 1,0 litro d’água. Ele coloca uma porção dos legumes que comprou dentro do recipiente e observa que a água atinge a marca de 1,5 litro e também que a porção não ficara totalmente submersa, com 1/3 de seu volume fora d’água. Para concluir o teste, o consumidor, com ajuda da internet, verifica que a densidade dos legumes, em questão, é a metade da densidade da água, onde, rágua = 1 g/cm3. No supermercado a balança registrou a massa da porção de legumes igual a 0,500 kg (meio quilograma). Considerando que o método adotado tenha boa precisão, o consumidor concluiu que a balança estava descalibrada e deveria ter registrado a massa da porção de legumes igual a","A: 0,073 kg.; B: 0,167 kg.; C: 0,250 kg.; D: 0,375 kg.; E: 0,750 kg.",1.59200,D
78,"Os freios ABS são uma importante medida de segurança no trânsito, os quais funcionam para impedir o travamento das rodas do carro quando o sistema de freios é acionado, liberando as rodas quando estão no limiar do deslizamento. Quando as rodas travam, a força de frenagem é governada pelo atrito cinético. As representações esquemáticas da força de atrito f at entre os pneus e a pista, em função da pressão p aplicada no pedal de freio, para carros sem ABS e com ABS, respectivamente, são:",A; B; C; D; E,1.58300,A
79,"O armazenamento de certas vitaminas no organismo apresenta grande dependência de sua solubilidade. Por exemplo, vitaminas hidrossolúveis devem ser incluídas na dieta diária, enquanto vitaminas lipossolúveis são armazenadas em quantidades suficientes para evitar doenças causadas pela sua carência. A seguir são apresentadas as estuturas químicas de cinco vitaminas necessárias ao organismo. Dentre as vitaminas apresentadas na figura, aquela que necessita de maior suplementação diária é",A: I.; B: II.; C: III.; D: IV.; E: V,1.22500,C
80,A condição física apresentada pelo personagem da tirinha é um fator de risco que pode desencadear doenças como,A: anemia.; B: beribéri.; C: diabetes.; D: escorbuto.; E: fenilcetonúria.,-0.14000,C
81,"Paleontólogos estudam fósseis e esqueletos de dinossauros para tentar explicar o desaparecimento desses animais. Esses estudos permitem afirmar que esses animais foram extintos há cerca de 65 milhões de anos. Uma teoria aceita atualmente é a de que um asteroide colidiu com a Terra, formando uma densa nuvem de poeira na atmosfera. De acordo com essa teoria, a extinção ocorreu em função de modificações no planeta que","A: desestabilizaram o relógio biológico dos animais, causando alterações no código genético.; B: reduziram a penetração da luz solar até a superfície da Terra, interferindo no fluxo energético das teias tróficas.; C: causaram uma série de intoxicações nos animais, provocando a bioacumulação de partículas de poeira nos organismos.; D: resultaram na sedimentação das partículas de poeira levantada com o impacto do meteoro, provocando o desaparecimento de rios e lagos.; E: evitaram a precipitação de água até a superfície da Terra, causando uma grande seca que impediu a retroalimentação do ciclo hidrológico.",0.77500,B
82,"O boato de que os lacres das latas de alumínio teriam um alto valor comercial levou muitas pessoas a juntarem esse material na expectativa de ganhar dinheiro com sua venda. As empresas fabricantes de alumínio esclarecem que isso não passa de uma “lenda urbana”, pois ao retirar o anel da lata, dificulta-se a reciclagem do alumínio. Como a liga do qual é feito o anel contém alto teor de magnésio, se ele não estiver junto com a lata, fica mais fácil ocorrer a oxidação do alumínio no forno. A tabela apresenta as semirreações e os valores de potencial padrão de redução de alguns metais: Com base no texto e na tabela, que metais poderiam entrar na composição do anel das latas com a mesma função do magnésio, ou seja, proteger o alumínio da oxidação nos fornos e não deixar diminuir o rendimento da sua reciclagem?","A: Somente o lítio, pois ele possui o menor potencial de redução.; B: Somente o cobre, pois ele possui o maior potencial de redução.; C: Somente o potássio, pois ele possui potencial de redução mais próximo do magnésio.; D: Somente o cobre e o zinco, pois eles sofrem oxidação mais facilmente que o alumínio.; E: Somente o lítio e o potássio, pois seus potenciais de redução são menores do que o do alumínio.",1.02800,E
83,"Aumentar a eficiência na queima de combustível dos motores a combustão e reduzir suas emissões de poluentes é a meta de qualquer fabricante de motores. É também o foco de uma pesquisa brasileira que envolve experimentos com plasma, o quarto estado da matéria e que está presente no processo de ignição. A interação da faísca emitida pela vela de ignição com as moléculas de combustível gera o plasma que provoca a explosão liberadora de energia que, por sua vez, faz o motor funcionar. No entanto, a busca da eficiência referenciada no texto apresenta como fator limitante","A: o tipo de combustível, fóssil, que utilizam. Sendo um insumo não renovável, em algum momento estará esgotado.; B: um dos princípios da termodinâmica, segundo o qual o rendimento de uma máquina térmica nunca atinge o ideal.; C: o funcionamento cíclico de todos os motores. A repetição contínua dos movimentos exige que parte da energia seja transferida ao próximo ciclo.; D: as forças de atrito inevitável entre as peças. Tais forças provocam desgastes contínuos que com o tempo levam qualquer material à fadiga e ruptura.; E: a temperatura em que eles trabalham. Para atingir o plasma, é necessária uma temperatura maior que a de fusão do aço com que se fazem os motores. ",1.52100,B
84,"A falta de conhecimento em relação ao que vem a ser um material radioativo e quais os efeitos, consequências e usos da irradiação pode gerar o medo e a tomada de decisões equivocadas, como a apresentada no exemplo a seguir. “Uma companhia aérea negou-se a transportar material médico por este portar um certificado de esterilização por irradiação.”. A decisão tomada pela companhia é equivocada, pois","A: o material é incapaz de acumular radiação, não se tornando radioativo por ter sido irradiado.; B: a utilização de uma embalagem é suficiente para bloquear a radiação emitida pelo material.; C: a contaminação radioativa do material não se prolifera da mesma forma que as infecções por microrganismos.; D: o material irradiado emite radiação de intensidade abaixo daquela que ofereceria risco à saúde.; E: o intervalo de tempo após a esterilização é suficiente para que o material não emita mais radiação. ",2.09800,A
85,"A imagem representa o processo de evolução das plantas e algumas de suas estruturas. Para o sucesso desse processo, a partir de um ancestral simples, os diferentes grupos vegetais desenvolveram estruturas adaptativas que lhes permitiram sobreviver em diferentes ambientes. Qual das estruturas adaptativas apresentadas contribuiu para uma maior diversidade genética?","A: As sementes aladas, que favorecem a dispersão aérea.; B: Os arquegônios, que protegem o embrião multicelular.; C: Os grãos de pólen, que garantem a polinização cruzada.; D: Os frutos, que promovem uma maior eficiência reprodutiva.; E: Os vasos condutores, que possibilitam o transporte da seiva bruta.",0.96000,C
86,"Osmose é um processo espontâneo que ocorre em todos os organismos vivos e é essencial à manutenção da vida. Uma solução 0,15 mol/L de NaCℓ (cloreto de sódio) possui a mesma pressão osmótica das soluções presentes nas células humanas. A imersão de uma célula humana em uma solução 0,20 mol/L de NaCℓ tem, como consequência, a",A: adsorção de íons Na+ sobre a superfície da célula.; B: difusão rápida de íons Na+ para o interior da célula.; C: diminuição da concentração das soluções presentes na célula.; D: transferência de íons Na+ da célula para a solução.; E: transferência de moléculas de água do interior da célula para a solução.,0.95700,E
87,"A doença de Chagas afeta mais de oito milhões de brasileiros, sendo comum em áreas rurais. É uma doença causada pelo protozoário Trypanosoma cruzi e transmitida por insetos conhecidos como barbeiros ou chupanças. Uma ação do homem sobre o meio ambiente que tem contribuído para o aumento dessa doença é",A: o consumo de carnes de animais silvestres que são hospedeiros do vetor da doença.; B: a utilização de adubos químicos na agricultura que aceleram o ciclo reprodutivo do barbeiro.; C: a ausência de saneamento básico que favorece a proliferação do protozoário em regiões habitadas por humanos.; D: a poluição dos rios e lagos com pesticidas que exterminam o predador das larvas do inseto transmissor da doença.; E: o desmatamento que provoca a migração ou o desaparecimento dos animais silvestres dos quais o barbeiro se alimenta.,1.59800,E
88,"Nossa pele possui células que reagem à incidência de luz ultravioleta e produzem uma substância chamada melanina, responsável pela pigmentação da pele. Pensando em se bronzear, uma garota vestiu um biquíni, acendeu a luz de seu quarto e deitou-se exatamente abaixo da lâmpada incandescente. Após várias horas ela percebeu que não conseguiu resultado algum. O bronzeamente não ocorreu porque a luz emitida pela lâmpada incandescente é de",A: baixa intensidade.; B: baixa frequência.; C: um espectro contínuo.; D: amplitude inadequada.; E: curto comprimento de onda.,1.46500,B
89,"Quando colocados em água, os fosfolipídeos tendem a formar lipossomos, estruturas formadas por uma bicamada lipídica, conforme mostrado na figura. Quando rompida, essa estrutura tende a se reorganizar em um novo lipossomo. Esse arranjo característico se deve ao fato de os fosfolipídios apresentarem uma natureza","A: polar, ou seja, serem inteiramente solúveis em água.; B: apolar, ou seja, não serem solúveis em solução aquosa.; C: anfotérica, ou seja, podem comportar-se como ácidos e bases.; D: insaturada, ou seja, possuírem duplas ligações em sua estrutura.; E: anfifílica, ou seja, possuírem uma parte hidrofílica e outra hidrofóbica.",1.00900,E
90,"Aspartame é um edulcorante artificial (adoçante dietético) que apresenta potencial adoçante 200 vezes maior que o açúcar comum, permitindo seu uso em pequenas quantidades. Muito usado pela indústria alimentícia, principalmente nos refrigerantes diet, tem valor energético que corresponde a 4 calorias/grama. É contraindicado a portadores de fenilcetonúria, uma doença genética rara que provoca o acúmulo da fenilalanina no organismo, causando retardo mental. O IDA (índice diário aceitável) desse adoçante é 40 mg/kg de massa corpórea. Com base nas informações do texto, a quantidade máxima recomendada de aspartame, em mol, que uma pessoa de 70 kg de massa corporal pode ingerir por dia é mais próxima de","A: 1,3 × 10–4.; B: 9,5 × 10–3.; C: 4 × 10–2.; D: 2,6.; E: 823",1.19800,B
