numero_questao,enunciado,alternativas,nu_param_B,gabarito
67,"Sabe-se que o aumento da concentração de gases como CO2, CH4 e N2O na atmosfera é um dos fatores responsáveis pelo agravamento do efeito estufa. A agricultura é uma das atividades humanas que pode contribuir tanto para a emissão quanto para o sequestro desses gases, dependendo do manejo da matéria orgânica do solo. De que maneira as práticas agrícolas podem ajudar a minimizar o agravamento do efeito estufa?",A: Evitando a rotação de culturas.; B: Liberando o CO2 presente no solo.; C: Aumentando a quantidade de matéria orgânica do solo.; D: Queimando a matéria orgânica que se deposita no solo.; E: Atenuando a concentração de resíduos vegetais do solo.,1.5069,C
68,"O glifosato (C3 H8 NO5 P) é um herbicida pertencente ao grupo químico das glicinas, classificado como não seletivo. Esse composto possui os grupos funcionais carboxilato, amino e fosfonato. A degradação do glifosato no solo é muito rápida e realizada por grande variedade de microrganismos, que usam o produto como fonte de energia e fósforo. Os produtos da degradação são o ácido aminometilfosfônico (AMPA) e o N-metilglicina (sarcosina): A partir do texto e dos produtos de degradação apresentados, a estrutura química que representa o glifosato é:",A; B; C; D; E,1.9007,B
69,"A formação frequente de grandes volumes de pirita (FeS2) em uma variedade de depósitos minerais favorece a formação de soluções ácidas ferruginosas, conhecidas como “drenagem ácida de minas”. Esse fenômeno tem sido bastante pesquisado pelos cientistas e representa uma grande preocupação entre os impactos da mineração no ambiente. Em contato com oxigênio, a 25 °C, a pirita sofre reação, de acordo com a equação química: Para corrigir os problemas ambientais causados por essa drenagem, a substância mais recomendada a ser adicionada ao meio é o",A: sulfeto de sódio.; B: cloreto de amônio.; C: dióxido de enxofre.; D: dióxido de carbono.; E: carbonato de cálcio.,1.174,E
70,"Cinco casais alegavam ser os pais de um bebê. A confirmação da paternidade foi obtida pelo exame de DNA. O resultado do teste está esquematizado na figura, em que cada casal apresenta um padrão com duas bandas de DNA (faixas, uma para o suposto pai e outra para a suposta mãe), comparadas à do bebê. Que casal pode ser considerado como pais biológicos do bebê?",A: 1; B: 2; C: 3; D: 4; E: 5,-0.2251,C
71,"A varfarina é um fármaco que diminui a agregação plaquetária, e por isso é utilizada como anticoagulante, desde que esteja presente no plasma, com uma concentração superior a 1,0 mg/L. Entretanto, concentrações plasmáticas superiores a 4,0 mg/L podem desencadear hemorragias. As moléculas desse fármaco ficam retidas no espaço intravascular e dissolvidas exclusivamente no plasma, que representa aproximadamente 60% do sangue em volume. Em um medicamento, a varfarina é administrada por via intravenosa na forma de solução aquosa, com concentração de 3,0 mg/mL. Um indivíduo adulto, com volume sanguíneo total de 5,0 L, será submetido a um tratamento com solução injetável desse medicamento. Qual é o máximo volume da solução do medicamento que pode ser administrado a esse indivíduo, pela via intravenosa, de maneira que não ocorram hemorragias causadas pelo anticoagulante?","A: 1,0 mL; B: 1,7 mL; C: 2,7 mL; D: 4,0 mL; E: 6,7 mL",1.6832,D
72,"Um eletricista analisa o diagrama de uma instalação elétrica residencial para planejar medições de tensão e corrente em uma cozinha. Nesse ambiente existem uma geladeira (G), uma tomada (T) e uma lâmpada (L), conforme a figura. O eletricista deseja medir a tensão elétrica aplicada à geladeira, a corrente total e a corrente na lâmpada. Para isso, ele dispõe de um voltímetro (V) e dois amperímetros (A). Para realizar essas medidas, o esquema da ligação desses instrumentos está representado em:",A; B; C; D; E,2.0308,E
73,"Uma indústria está escolhendo uma linhagem de microalgas que otimize a secreção de polímeros comestíveis, os quais são obtidos do meio de cultura de crescimento. Na figura podem ser observadas as proporções de algumas organelas presentes no citoplasma de cada linhagem. Qual é a melhor linhagem para se conseguir maior rendimento de polímeros secretados no meio de cultura?",A: I; B: II; C: III; D: IV; E: V,1.7951,A
74,"Eu também podia decompor a água, se fosse salgada ou acidulada, usando a pilha de Daniell como fonte de força. Lembro o prazer extraordinário que sentia ao decompor um pouco de água em uma taça para ovos quentes, vendo-a separar-se em seus elementos, o oxigênio em um eletrodo, o hidrogênio no outro. A eletricidade de uma pilha de 1 volt parecia tão fraca, e no entanto podia ser suficiente para desfazer um composto químico, a água... O fragmento do romance de Oliver Sacks relata a separação dos elementos que compõem a água. O princípio do método apresentado é utilizado industrialmente na",A: obtenção de ouro a partir de pepitas.; B: obtenção de calcário a partir de rochas.; C: obtenção de alumínio a partir da bauxita.; D: obtenção de ferro a partir de seus óxidos.; E: obtenção de amônia a partir de hidrogênio e nitrogênio.,2.0899,C
75,"O chuveiro elétrico é um dispositivo capaz de transformar energia elétrica em energia térmica, o que possibilita a elevação da temperatura da água. Um chuveiro projetado para funcionar em 110 V pode ser adaptado para funcionar em 220 V, de modo a manter inalterada sua potência. Uma das maneiras de fazer essa adaptação é trocar a resistência do chuveiro por outra, de mesmo material e com o(a)",A: dobro do comprimento do fio.; B: metade do comprimento do fio.; C: metade da área da seção reta do fio.; D: quádruplo da área da seção reta do fio.; E: quarta parte da área da seção reta do fio.,1.9937,E
76,"Uma pessoa necessita da força de atrito em seus pés para se deslocar sobre uma superfície. Logo, uma pessoa que sobe uma rampa em linha reta será auxiliada pela força de atrito exercida pelo chão em seus pés. Em relação ao movimento dessa pessoa, quais são a direção e o sentido da força de atrito mencionada no texto?",A: Perpendicular ao plano e no mesmo sentido do movimento.; B: Paralelo ao plano e no sentido contrário ao movimento.; C: Paralelo ao plano e no mesmo sentido do movimento.; D: Horizontal e no mesmo sentido do movimento.; E: Vertical e sentido para cima.,1.9545,C
77,"A produção de aço envolve o aquecimento do minério de ferro, junto com carvão (carbono) e ar atmosférico em uma série de reações de oxirredução. O produto é chamado de ferro-gusa e contém cerca de 3,3% de carbono. Uma forma de eliminar o excesso de carbono é a oxidação a partir do aquecimento do ferro-gusa com gás oxigênio puro. Os dois principais produtos formados são aço doce (liga de ferro com teor de 0,3% de carbono restante) e gás carbônico. As massas molares aproximadas dos elementos carbono e oxigênio são, respectivamente, 12 g/mol e 16 g/mol. Considerando que um forno foi alimentado com 2,5 toneladas de ferro-gusa, a massa de gás carbônico formada, em quilogramas, na produção de aço doce, é mais próxima de",A: 28.; B: 75.; C: 175.; D: 275.; E: 303.,3.1881,D
78,"A contaminação pelo vírus da rubéola é especialmente preocupante em grávidas, devido à síndrome da rubéola congênita (SRC), que pode levar ao risco de aborto e malformações congênitas. Devido a campanhas de vacinação específicas, nas últimas décadas houve uma grande diminuição de casos de rubéola entre as mulheres, e, a partir de 2008, as campanhas se intensificaram e têm dado maior enfoque à vacinação de homens jovens. Considerando a preocupação com a ocorrência da SRC, as campanhas passaram a dar enfoque à vacinação dos homens, porque eles",A: ficam mais expostos a esse vírus.; B: transmitem o vírus a mulheres gestantes.; C: passam a infecção diretamente para o feto.; D: transferem imunidade às parceiras grávidas.; E: são mais sucetíveis a esse vírus que as mulheres.,0.9461,B
79,"Um circuito em série é formado por uma pilha, uma lâmpada incandescente e uma chave interruptora. Ao se ligar a chave, a lâmpada acende quase instantaneamente, irradiando calor e luz. Popularmente, associa-se o fenômeno da irradiação de energia a um desgaste da corrente elétrica, ao atravessar o filamento da lâmpada, e à rapidez com que a lâmpada começa a brilhar. Essa explicação está em desacordo com o modelo clássico de corrente. De acordo com o modelo mencionado, o fato de a lâmpada acender quase instantaneamente está relacionado à rapidez com que",A: o fluido elétrico se desloca no circuito.; B: as cargas negativas móveis atravessam o circuito.; C: a bateria libera cargas móveis para o filamento da lâmpada.; D: o campo elétrico se estabelece em todos os pontos do circuito.; E: as cargas positivas e negativas se chocam no filamento da lâmpada.,2.8441,D
80,"Estudos de fluxo de energia em ecossistemas demonstram que a alta produtividade nos manguezais está diretamente relacionada às taxas de produção primária líquida e à rápida reciclagem dos nutrientes. Como exemplo de seres vivos encontrados nesse ambiente, temos: aves, caranguejos, insetos, peixes e algas. Dos grupos de seres vivos citados, os que contribuem diretamente para a manutenção dessa produtividade no referido ecossistema são",A: aves.; B: algas.; C: peixes.; D: insetos.; E: caranguejos.,0.5307,B
81,"Entre as substâncias usadas para o tratamento de água está o sulfato de alumínio que, em meio alcalino, forma partículas em suspensão na água, às quais as impurezas presentes no meio se aderem. O método de separação comumente usado para retirar o sulfato de alumínio com as impurezas aderidas é a",A: flotação.; B: levigação.; C: ventilação.; D: peneiração.; E: centrifugação.,1.1538,A
82,"Em um piano, o Dó central e a próxima nota Dó (Dó maior) apresentam sons parecidos, mas não idênticos. É possível utilizar programas computacionais para expressar o formato dessas ondas sonoras em cada uma das situações como apresentado nas figuras, em que estão indicados intervalos de tempo idênticos (T). A razão entre as frequências do Dó central e do Dó maior é de:",A: 1/2; B: 2; C: 1; D: 1/4; E: 4,1.705,A
83,"Medir temperatura é fundamental em muitas aplicações, e apresentar a leitura em mostradores digitais é bastante prático. O seu funcionamento é baseado na correspondência entre valores de temperatura e de diferença de potencial elétrico. Por exemplo, podemos usar o circuito elétrico apresentado, no qual o elemento sensor de temperatura ocupa um dos braços do circuito (Rs) e a dependência da resistência com a temperatura é conhecida. Para um valor de temperatura em que RS = 100 Ω, a leitura apresentada pelo voltímetro será de","A: + 6,2 V.; B: + 1,7 V.; C: + 0,3 V.; D: – 0,3 V.; E: – 6,2 V.",3.3857,D
84,"Apesar de belos e impressionantes, corais exóticos encontrados na Ilha Grande podem ser uma ameaça ao equilíbrio dos ecossistemas do litoral do Rio de Janeiro. Originários do Oceano Pacífico, esses organismos foram trazidos por plataformas de petróleo e outras embarcações, provavelmente na década de 1980, e disputam com as espécies nativas elementos primordiais para a sobrevivência, como espaço e alimento. Organismos invasores são a segunda maior causa de perda de biodiversidade, superados somente pela destruição direta de hábitats pela ação do homem. As populações de espécies invasoras crescem indefinidamente e ocupam o espaço de organismos nativos. As populações de espécies invasoras crescem bastante por terem a vantagem de",A: não apresentarem genes deletérios no seu pool gênico.; B: não possuírem parasitas e predadores naturais presentes no ambiente exótico.; C: apresentarem características genéticas para se adaptarem a qualquer clima ou condição ambiental.; D: apresentarem capacidade de consumir toda a variedade de alimentos disponibilizados no ambiente exótico.; E: apresentarem características fisiológicas que lhes conferem maior tamanho corporal que o das espécies nativas.,0.3834,B
85,"Desenvolve-se um dispositivo para abrir automaticamente uma porta no qual um botão, quando acionado, faz com que uma corrente elétrica i = 6 A percorra uma barra condutora de comprimento L = 5 cm, cujo ponto médio está preso a uma mola de constante elástica k = 5 × 10–2 N/cm. O sistema mola-condutor está imerso em um campo magnético uniforme perpendicular ao plano. Quando acionado o botão, a barra sairá da posição de equilíbrio a uma velocidade média de 5 m/s e atingirá a catraca em 6 milisegundos, abrindo a porta. A intensidade do campo magnético, para que o dispostivo funcione corretamente, é de",A: 5 × 10–1 T.; B: 5 × 10–2 T.; C: 5 × 101 T.; D: 2 × 10–2 T.; E: 2 × 100 T.,2.88,A
86,"As fraldas descartáveis que contêm o polímero poliacrilato de sódio (1) são mais eficientes na retenção de água que as fraldas de pano convencionais, constituídas de fibras de celulose (2). A maior eficiência dessas fraldas descartáveis, em relação às de pano, deve-se às","A: interações dipolo-dipolo mais fortes entre o poliacrilato e a água, em relação às ligações de hidrogênio entre a celulose e as moléculas de água.; B: interações íon-íon mais fortes entre o poliacrilato e as moléculas de água, em relação às ligações de hidrogênio entre a celulose e as moléculas de água.; C: ligações de hidrogênio mais fortes entre o poliacrilato e a água, em relação às interações íon-dipolo entre a celulose e as moléculas de água.; D: ligações de hidrogênio mais fortes entre o poliacrilato e as moléculas de água, em relação às interações dipolo induzido-dipolo induzido entre a celulose e as moléculas de água.; E: interações íon-dipolo mais fortes entre o poliacrilato e as moléculas de água, em relação às ligações de hidrogênio entre a celulose e as moléculas de água.",2.4916,E
87,"Em um dia sem vento, ao saltar de um avião, um paraquedista cai verticalmente até atingir a velocidade limite. No instante em que o paraquedas é aberto (instante TA), ocorre a diminuição de sua velocidade de queda. Algum tempo após a abertura do paraquedas, ele passa a ter velocidade de queda constante, que possibilita sua aterrissagem em segurança. Que gráfico representa a força resultante sobre o paraquedista, durante o seu movimento de queda?",A; B; C; D; E,2.1657,B
88,"Para a identificação de um rapaz vítima de acidente, fragmentos de tecidos foram retirados e submetidos à extração de DNA nuclear, para comparação com o DNA disponível dos possíveis familiares (pai, avô materno, avó materna, filho e filha). Como o teste com o DNA nuclear não foi conclusivo, os peritos optaram por usar também DNA mitocondrial, para dirimir dúvidas. Para identificar o corpo, os peritos devem verificar se há homologia entre o DNA mitocondrial do rapaz e o DNA mitocondrial do(a)",A: pai.; B: filho.; C: filha.; D: avó materna.; E: avô materno.,1.283,D
89,"Aquecedores solares usados em residências têm o objetivo de elevar a temperatura da água até 70 °C. No entanto, a temperatura ideal da água para um banho é de 30 °C. Por isso, deve-se misturar a água aquecida com a água à temperatura ambiente de um outro reservatório, que se encontra a 25 °C. Qual a razão entre a massa de água quente e a massa de água fria na mistura para um banho à temperatura ideal?","A 0,111.; B 0,125.; C 0,357.; D 0,428.; E 0,833.",1.8499,B
90,"As moléculas de nanoputians lembram figuras humanas e foram criadas para estimular o interesse de jovens na compreensão da linguagem expressa em fórmulas estruturais, muito usadas em química orgânica. Um exemplo é o NanoKid, representado na figura: Em que parte do corpo do NanoKid existe carbono quaternário?",A: Mãos.; B: Cabeça.; C: Tórax.; D: Abdômen.; E: Pés.,0.3737,A
