numero_questao,enunciado,alternativas,nu_param_B,gabarito
56,"Diesel é uma mistura de hidrocarbonetos que também apresenta enxofre em sua composição. Esse enxofre é um componente indesejável, pois o trióxido de enxofre gerado é um dos grandes causadores da chuva ácida. Nos anos 1980, não havia regulamentação e era utilizado óleo diesel com 13 000 ppm de enxofre. Em 2009, o diesel passou a ter 1 800 ppm de enxofre (S1800) e, em seguida, foi inserido no mercado o diesel S500 (500 ppm). Em 2012, foi difundido o diesel S50, com 50 ppm de enxofre em sua composição. Atualmente, é produzido um diesel com teores de enxofre ainda menores. A substituição do diesel usado nos anos 1980 por aquele difundido em 2012 permitiu uma redução percentual de emissão de SO3 de","A: 86,2%.; B: 96,2%.; C: 97,2%.; D: 99,6%.; E: 99,9%.",0.97713,D
57,"Um sistema de iluminação foi construído com um circuito de três lâmpadas iguais conectadas a um gerador (G) de tensão constante. Esse gerador possui uma chave que pode ser ligada nas posições A ou B. Considerando o funcionamento do circuito dado, a lâmpada 1 brilhará mais quando a chave estiver na posição","A: B, pois a corrente será maior nesse caso.; B: B, pois a potência total será maior nesse caso.; C: A, pois a resistência equivalente será menor nesse caso.; D: B, pois o gerador fornecerá uma maior tensão nesse caso.; E: A, pois a potência dissipada pelo gerador será menor nesse caso.",1.58493,C
58,"A capacidade de limpeza e a eficiência de um sabão dependem de sua propriedade de formar micelas estáveis, que arrastam com facilidade as moléculas impregnadas no material a ser limpo. Tais micelas têm em sua estrutura partes capazes de interagir com substâncias polares, como a água, e partes que podem interagir com substâncias apolares, como as gorduras e os óleos. A substância capaz de formar as estruturas mencionadas é",A C18H36.; B C17H33COONa.; C: CH3 CH2 COONa.; D: CH3 CH2 CH2 COOH.; E: CH3 CH2 CH2 CH2 OCH2 CH2 CH2 CH3.,1.96591,B
59,"A revelação das chapas de raios X gera uma solução que contém íons prata na forma de Ag(S2O3)23−. Para evitar a descarga desse metal no ambiente, a recuperação de prata metálica pode ser feita tratando eletroquimicamente essa solução com uma espécie adequada. O quadro apresenta semirreações de redução de alguns íons metálicos. Das espécies apresentadas, a adequada para essa recuperação é",A: Cu (s).; B: Pt (s).; C: Al3+ (aq).; D: Sn (s).; E: Zn2+ (aq).,2.34787,D
60,"Existem bactérias que inibem o crescimento de um fungo causador de doenças no tomateiro, por consumirem o ferro disponível no meio. As bactérias também fazem fixação de nitrogênio, disponibilizam cálcio e produzem auxinas, substâncias que estimulam diretamente o crescimento do tomateiro. Qual dos processos biológicos mencionados indica uma relação ecológica de competição?",A: Fixação de nitrogênio para o tomateiro.; B: Disponibilização de cálcio para o tomateiro.; C: Diminuição da quantidade de ferro disponível para o fungo.; D: Liberação de substâncias que inibem o crescimento do fungo.; E: Liberação de auxinas que estimulam o crescimento do tomateiro.,0.66203,C
61,"Uma região de Cerrado possui lençol freático profundo, estação seca bem marcada, grande insolação e recorrência de incêndios naturais. Cinco espécies de árvores nativas, com as características apresentadas no quadro, foram avaliadas quanto ao seu potencial para uso em projetos de reflorestamento nessa região. Qual é a árvore adequada para o reflorestamento dessa região?",A: 1; B: 2; C: 3; D: 4; E: 5,2.97259,B
62,"Um sistema de pistão contendo um gás é mostrado na figura. Sobre a extremidade superior do êmbolo, que pode movimentar-se livremente sem atrito, encontra-se um objeto. Através de uma chapa de aquecimento é possível fornecer calor ao gás e, com auxílio de um manômetro, medir sua pressão. A partir de diferentes valores de calor fornecido, considerando o sistema como hermético, o objeto elevou-se em valores Δh, como mostrado no gráfico. Foram estudadas, separadamente, quantidades equimolares de dois diferentes gases, denominados M e V. A diferença no comportamento dos gases no experimento decorre do fato de o gás M, em relação ao V, apresentar",A: maior pressão de vapor.; B: menor massa molecular.; C: maior compressibilidade.; D: menor energia de ativação.; E: menor capacidade calorífica.,2.8549,E
63,"A aplicação excessiva de fertilizantes nitrogenados na agricultura pode acarretar alterações no solo e na água pelo acúmulo de compostos nitrogenados, principalmente a forma mais oxidada, favorecendo a proliferação de algas e plantas aquáticas e alterando o ciclo do nitrogênio, representado no esquema. A espécie nitrogenada mais oxidada tem sua quantidade controlada por ação de microrganismos que promovem a reação de redução dessa espécie, no processo denominado desnitrificação. O processo citado está representado na etapa",A: I.; B: II.; C: III.; D: IV.; E: V.,1.62363,E
64,"O pêndulo de Newton pode ser constituído por cinco pêndulos idênticos suspensos em um mesmo suporte. Em um dado instante, as esferas de três pêndulos são deslocadas para a esquerda e liberadas, deslocando-se para a direita e colidindo elasticamente com as outras duas esferas, que inicialmente estavam paradas. O movimento dos pêndulos após a primeira colisão está representado em:",A; B; C; D; E,2.10244,C
65,"A forma das moléculas, como representadas no papel, nem sempre é planar. Em um determinado fármaco, a molécula contendo um grupo não planar é biologicamente ativa, enquanto moléculas contendo substituintes planares são inativas. O grupo responsável pela bioatividade desse fármaco é",A; B; C; D; E,2.36697,A
66,"A elevação da temperatura das águas de rios, lagos e mares diminui a solubilidade do oxigênio, pondo em risco as diversas formas de vida aquática que dependem desse gás. Se essa elevação de temperatura acontece por meios artificiais, dizemos que existe poluição térmica. As usinas nucleares, pela própria natureza do processo de geração de energia, podem causar esse tipo de poluição. Que parte do ciclo de geração de energia das usinas nucleares está associada a esse tipo de poluição?",A: Fissão do material radioativo.; B: Condensação do vapor-d’água no final do processo.; C: Conversão de energia das turbinas pelos geradores.; D: Aquecimento da água líquida para gerar vapor-d’água.; E: Lançamento do vapor-d’água sobre as pás das turbinas.,2.25004,B
67,"Para entender os movimentos dos corpos, Galileu discutiu o movimento de uma esfera de metal em dois planos inclinados sem atritos e com a possibilidade de se alterarem os ângulos de inclinação, conforme mostra a figura. Na descrição do experimento, quando a esfera de metal é abandonada para descer um plano inclinado de um determinado nível, ela sempre atinge, no plano ascendente, no máximo, um nível igual àquele em que foi abandonada. Se o ângulo de inclinação do plano de subida for reduzido a zero, a esfera","A: manterá sua velocidade constante, pois o impulso resultante sobre ela será nulo.; B: manterá sua velocidade constante, pois o impulso da descida continuará a empurrá-la.; C: diminuirá gradativamente a sua velocidade, pois não haverá mais impulso para empurrá-la.; D: diminuirá gradativamente a sua velocidade, pois o impulso resultante será contrário ao seu movimento.; E: aumentará gradativamente a sua velocidade, pois não haverá nenhum impulso contrário ao seu movimento.",1.75351,A
68,"Uma proposta de dispositivo capaz de indicar a qualidade da gasolina vendida em postos e, consequentemente, evitar fraudes, poderia utilizar o conceito de refração luminosa. Nesse sentido, a gasolina não adulterada, na temperaturaambiente, apresenta razão entre os senos dos raios incidente e refratado igual a 1,4. Desse modo, fazendo incidir o feixe de luz proveniente do ar com um ângulo fixo e maior que zero, qualquer modificação no ângulo do feixe refratado indicará adulteração no combustível. Em uma fiscalização rotineira, o teste apresentou o valor de 1,9. Qual foi o comportamento do raio refratado?",A: Mudou de sentido.; B: Sofreu reflexão total.; C: Atingiu o valor do ângulo limite.; D: Direcionou-se para a superfície de separação.; E: Aproximou-se da normal à superfície de separação.,1.25817,E
69,"Em um laboratório de genética experimental, observou-se que determinada bactéria continha um gene que conferia resistência a pragas específicas de plantas. Em vista disso, os pesquisadores procederam de acordo com a figura. Do ponto de vista biotecnológico, como a planta representada na figura é classificada?",A: Clone.; B: Híbrida.; C: Mutante.; D: Adaptada.; E: Transgênica.,0.55299,E
70,"Visando minimizar impactos ambientais, a legislação brasileira determina que resíduos químicos lançados diretamente no corpo receptor tenham pH entre 5,0 e 9,0. Um resíduo líquido aquoso gerado em um processo industrial tem concentração de íons hidroxila igual a 1,0 × 10−10 mol/L. Para atender a legislação, um químico separou as seguintes substâncias, disponibilizadas no almoxarifado da empresa: CH3COOH, Na2SO4, CH3OH,K2CO3 e NH4Cl. Para que o resíduo possa ser lançado diretamente no corpo receptor, qual substância poderia ser empregada no ajuste do pH?",A: CH3COOH; B: Na2SO4; C: CH3OH; D: K2CO3; E: NH4Cl,2.22099,D
71,"Parte do gás carbônico da atmosfera é absorvida pela água do mar. O esquema representa reações que ocorrem naturalmente, em equilíbrio, no sistema ambiental marinho. O excesso de dióxido de carbono na atmosfera pode afetar os recifes de corais. O resultado desse processo nos corais é o(a)","A: seu branqueamento, levando à sua morte e extinção.; B: excesso de fixação de cálcio, provocando calcificação indesejável.; C: menor incorporação de carbono, afetando seu metabolismo energético.; D: estímulo da atividade enzimática, evitando a descalcificação dos esqueletos.; E: dano à estrutura dos esqueletos calcários, diminuindo o tamanho das populações.",1.06465,E
72,"O funcionamento dos geradores de usinas elétricas baseia-se no fenômeno da indução eletromagnética, descoberto por Michael Faraday no século XIX. Pode-se observar esse fenômeno ao se movimentar um ímã e uma espira em sentidos opostos com módulo da velocidade igual a v, induzindo uma corrente elétrica de intensidade i, como ilustrado na figura. A fim de se obter uma corrente com o mesmo sentido da apresentada na figura, utilizando os mesmos materiais, outra possibilidade é mover a espira para a",A: esquerda e o ímã para a direita com polaridade invertida.; B: direita e o ímã para a esquerda com polaridade invertida.; C: esquerda e o ímã para a esquerda com mesma polaridade.; D: direita e manter o ímã em repouso com polaridade invertida.; E: esquerda e manter o ímã em repouso com mesma polaridade.,1.38241,A
73,"Segundo a teoria evolutiva mais aceita hoje, as mitocôndrias, organelas celulares responsáveis pela produção de ATP em células eucariotas, assim como os cloroplastos, teriam sido originados de procariontes ancestrais que foram incorporados por células mais complexas. Uma característica da mitocôndria que sustenta essa teoria é a",A: capacidade de produzir moléculas de ATP.; B: presença de parede celular semelhante à de procariontes.; C: presença de membranas envolvendo e separando a matriz mitocondrial do citoplasma.; D: capacidade de autoduplicação dada por DNA circular próprio semelhante ao bacteriano.; E: presença de um sistema enzimático eficiente às reações químicas do metabolismo aeróbio.,1.53304,D
74,"No heredograma, os símbolos preenchidos representam pessoas portadoras de um tipo raro de doença genética. Os homens são representados pelos quadrados e as mulheres, pelos círculos. Qual é o padrão de herança observado para essa doença?","A: Dominante autossômico, pois a doença aparece em ambos os sexos.; B: Recessivo ligado ao sexo, pois não ocorre a transmissão do pai para os filhos.; C: Recessivo ligado ao Y, pois a doença é transmitida dos pais heterozigotos para os filhos.; D: Dominante ligado ao sexo, pois todas as filhas de homens afetados também apresentam a doença.; E: Codominante autossômico, pois a doença é herdada pelos filhos de ambos os sexos, tanto do pai quanto da mãe.",1.48152,D
75,"Um pesquisador percebe que o rótulo de um dos vidros em que guarda um concentrado de enzimas digestivas está ilegível. Ele não sabe qual enzima o vidro contém, mas desconfia de que seja uma protease gástrica, que age no estômago digerindo proteínas. Sabendo que a digestão no estômago é ácida e no intestino é básica, ele monta cinco tubos de ensaio com alimentos diferentes, adiciona o concentrado de enzimas em soluções com pH determinado e aguarda para ver se a enzima age em algum deles. O tubo de ensaio em que a enzima deve agir para indicar que a hipótese do pesquisador está correta é aquele que contém",A: cubo de batata em solução com pH = 9.; B: pedaço de carne em solução com pH = 5.; C: clara de ovo cozida em solução com pH = 9.; D: porção de macarrão em solução com pH = 5.; E: bolinha de manteiga em solução com pH = 9.,0.84758,B
76,"Alguns sistemas de segurança incluem detectores de movimento. Nesses sensores, existe uma substância que se polariza na presença de radiação eletromagnética de certa região de frequência, gerando uma tensão que pode ser amplificada e empregada para efeito de controle. Quando uma pessoa se aproxima do sistema, a radiação emitida por seu corpo é detectada por esse tipo de sensor. A radiação captada por esse detector encontra-se na região de frequência",A: da luz visível.; B: do ultravioleta.; C: do infravermelho.; D: das micro-ondas.; E: das ondas longas de rádio.,0.312,C
77,"O estudo de compostos orgânicos permite aos analistas definir propriedades físicas e químicas responsáveis pelas características de cada substância descoberta. Um laboratório investiga moléculas quirais cuja cadeia carbônica seja insaturada, heterogênea e ramificada. A fórmula que se enquadra nas características da molécula investigada é",A: CH3–(CH)2–CH(OH)–CO–NH–CH3.; B: CH3–(CH)2–CH(CH3)–CO–NH–CH3.; C: CH3–(CH)2–CH(CH3)–CO–NH2. ; D: CH3–CH2–CH(CH3)–CO–NH–CH3.; E: C6H5–CH2–CO–NH–CH3.,1.97033,B
78,"Com o objetivo de substituir as sacolas de polietileno, alguns supermercados têm utilizado um novo tipo de plástico ecológico, que apresenta em sua composição amido de milho e uma resina polimérica termoplástica, obtida a partir de uma fonte petroquímica. Nesses plásticos, a fragmentação da resina polimérica é facilitada porque os carboidratos presentes",A: dissolvem-se na água.; B: absorvem água com facilidade.; C: caramelizam por aquecimento e quebram.; D: são digeridos por organismos decompositores.; E: decompõem-se espontaneamente em contato com água e gás carbônico.,0.87414,D
79,"Em um hospital havia cinco lotes de bolsas de sangue, rotulados com os códigos I, II, III, IV e V. Cada lote continha apenas um tipo sanguíneo não identificado. Uma funcionária do hospital resolveu fazer a identificação utilizando dois tipos de soro, anti-A e anti-B. Os resultados obtidos estão descritos no quadro. Quantos litros de sangue eram do grupo sanguíneo do tipo A?",A: 15; B: 25; C: 30; D: 33; E: 55,1.19448,B
80,"O principal processo industrial utilizado na produção de fenol é a oxidação do cumeno (isopropilbenzeno). A equação mostra que esse processo envolve a formação do hidroperóxido de cumila, que em seguida é decomposto em fenol e acetona, ambos usados na indústria química como precursores de moléculas mais complexas. Após o processo de síntese, esses dois insumos devem ser separados para comercialização individual. Considerando as características físico-químicas dos dois insumos formados, o método utilizado para a separação da mistura, em escala industrial, é a",A: filtração.; B: ventilação.; C: decantação.; D: evaporação.; E: destilação fracionada.,0.57513,E
81,"Os parasitoides (misto de parasitas e predadores) são insetos diminutos que têm hábitos muito peculiares: suas larvas podem se desenvolver dentro do corpo de outros organismos, como mostra a figura. A forma adulta se alimenta de pólen e açúcares. Em geral, cada parasitoide ataca hospedeiros de determinada espécie e, por isso, esses organismos vêm sendo amplamente usados para o controle biológico de pragas agrícolas. A forma larval do parasitoide assume qual papel nessa cadeia alimentar?","A: Consumidor primário, pois ataca diretamente uma espécie herbívora.; B: Consumidor secundário, pois se alimenta diretamente dos tecidos da lagarta.; C: Organismo heterótrofo de primeira ordem, pois se alimenta de pólen na fase adulta.; D: Organismo heterótrofo de segunda ordem, pois apresenta o maior nível energético na cadeia.; E: Decompositor, pois se alimenta de tecidos do interior do corpo da lagarta e a leva à morte.",0.9016,B
82,"Um professor utiliza essa história em quadrinhos para discutir com os estudantes o movimento de satélites. Nesse sentido, pede a eles que analisem o movimento do coelhinho, considerando o módulo da velocidade constante. Desprezando a existência de forças dissipativas, o vetor aceleração tangencial do coelhinho, no terceiro quadrinho, é",A: nulo.; B: paralelo à sua velocidade linear e no mesmo sentido.; C: paralelo à sua velocidade linear e no sentido oposto.; D: perpendicular à sua velocidade linear e dirigido para o centro da Terra.; E: perpendicular à sua velocidade linear e dirigido para fora da superfície da Terra.,2.26688,A
83,"A utilização de processos de biorremediação de resíduos gerados pela combustão incompleta de compostos orgânicos tem se tornado crescente, visando minimizar a poluição ambiental. Para a ocorrência de resíduos de naftaleno, algumas legislações limitam sua concentração em até 30 mg/kg para solo agrícola e 0,14 mg/L para água subterrânea. A quantificação desse resíduo foi realizada em diferentes ambientes, utilizando-se amostras de 500 g de solo e 100 mL de água, conforme apresentado no quadro. O ambiente que necessita de biorremediação é o(a)",A: solo I.; B: solo II.; C: água I.; D: água II.; E: água III.,1.07065,B
84,"Ao sintonizarmos uma estação de rádio ou um canal de TV em um aparelho, estamos alterando algumas características elétricas de seu circuito receptor. Das inúmeras ondas eletromagnéticas que chegam simultaneamente ao receptor, somente aquelas que oscilam com determinada frequência resultarão em máxima absorção de energia. O fenômeno descrito é a",A: difração.; B: refração.; C: polarização.; D: interferência.; E: ressonância.,1.85878,E
85,"Embora sejam produzidos e utilizados em situações distintas, os imunobiológicos I e II atuam de forma semelhante nos humanos e equinos, pois",A: conferem imunidade passiva.; B: transferem células de defesa.; C: suprimem a resposta imunológica.; D: estimulam a produção de anticorpos.; E: desencadeiam a produção de antígenos.,-0.05127,D
86,"Grande quantidade dos maus odores do nosso dia a dia está relacionada a compostos alcalinos. Assim, em vários desses casos, pode-se utilizar o vinagre, que contém entre 3,5% e 5% de ácido acético, para diminuir ou eliminar o mau cheiro. Por exemplo, lavar as mãos com vinagre e depois enxaguá-las com água elimina o odor de peixe, já que a molécula de piridina (C5H5N) é uma das substâncias responsáveis pelo odor característico de peixe podre. A eficiência do uso do vinagre nesse caso se explica pela","A: sobreposição de odor, propiciada pelo cheiro característico do vinagre.; B: solubilidade da piridina, de caráter ácido, na solução ácida empregada.; C: inibição da proliferação das bactérias presentes, devido à ação do ácido acético.; D: degradação enzimática da molécula de piridina, acelerada pela presença de ácido acético.; E: reação de neutralização entre o ácido acético e a piridina, que resulta em compostos sem mau odor.",0.90174,E
87,"Quando adolescente, as nossas tardes, após as aulas, consistiam em tomar às mãos o violão e o dicionário de acordes de Almir Chediak e desafi ar nosso amigo Hamilton a descobrir, apenas ouvindo o acorde, quais notas eram escolhidas. Sempre perdíamos a aposta, ele possui o ouvido absoluto. O ouvido absoluto é uma característica perceptual de poucos indivíduos capazes de identifi car notas isoladas sem outras referências, isto é, sem precisar relacioná-las com outras notas de uma melodia. No contexto apresentado, a propriedade física das ondas que permite essa distinção entre as notas é a",A: frequência.; B: intensidade.; C: forma da onda.; D: amplitude da onda.; E: velocidade de propagação.,0.80341,A
88,"Grandes fontes de emissão do gás dióxido de enxofre são as indústrias de extração de cobre e níquel, em decorrência da oxidação dos minérios sulfurados. Para evitar a liberação desses óxidos na atmosfera e a consequente formação da chuva ácida, o gás pode ser lavado, em um processo conhecido como dessulfurização, conforme mostrado na equação (1). CaCO3 (s) + SO2 (g) → CaSO3 (s) + CO2 (g) (1) Por sua vez, o sulfito de cálcio formado pode ser oxidado, com o auxílio do ar atmosférico, para a obtenção do sulfato de cálcio, como mostrado na equação (2). Essa etapa é de grande interesse porque o produto da reação, popularmente conhecido como gesso, é utilizado para fins agrícolas. 2 CaSO3 (s) + O2 (g) → 2 CaSO4 (s) (2) As massas molares dos elementos carbono, oxigênio, enxofre e cálcio são iguais a 12 g/mol, 16 g/mol, 32 g/mol e 40 g/mol, respectivamente. Considerando um rendimento de 90% no processo, a massa de gesso obtida, em gramas, por mol de gás retido é mais próxima de",A: 64.; B: 108.; C: 122.; D: 136.; E: 245.,1.77915,C
89,"Na década de 1990, células do cordão umbilical de recém-nascidos humanos começaram a ser guardadas por criopreservação, uma vez que apresentam alto potencial terapêutico em consequência de suas características peculiares. O poder terapêutico dessas células baseia-se em sua capacidade de",A: multiplicação lenta.; B: comunicação entre células.; C: adesão a diferentes tecidos.; D: diferenciação em células especializadas.; E: reconhecimento de células semelhantes.,1.3958,D
90,"As lentes fotocromáticas escurecem quando expostas à luz solar por causa de reações químicas reversíveis entre uma espécie incolor e outra colorida. Diversas reações podem ser utilizadas, e a escolha do melhor reagente para esse fim se baseia em três principais aspectos: (i) o quanto escurece a lente; (ii) o tempo de escurecimento quando exposta à luz solar; e (iii) o tempo de esmaecimento em ambiente sem forte luz solar. A transmitância indica a razão entre a quantidade de luz que atravessa o meio e a quantidade de luz que incide sobre ele. Durante um teste de controle para o desenvolvimento de novas lentes fotocromáticas, foram analisadas cinco amostras, que utilizam reagentes químicos diferentes. No quadro, são apresentados os resultados. Considerando os três aspectos, qual é a melhor amostra de lente fotocromática para se utilizar em óculos?",A: 1; B: 2; C: 3; D: 4; E: 5,1.10564,C
