numero_questao,enunciado,alternativas,nu_param_B,gabarito
76,"O quadro apresenta o consumo médio urbano 
de veículos do mesmo porte que utilizam diferentes 
combustíveis e seus respectivos preços. No caso do 
carro elétrico, o consumo está especificado em termos da
distância percorrida em função da quantidade de energia 
elétrica gasta para carregar suas baterias.
Combustível. Consumo na cidade. Preço* (R$)
Eletricidade. 6 km/kWh. 0,40/kWh
Gasolina. 13 km/L. 2,70/L
Diesel. 12 km/L. 2,10/L
Etanol. 9 km/L. 2,10/L
Gás natural. 13 km/m³. 1,60/m³
* Valores aferidos em agosto de 2012.
Considerando somente as informações contidas no 
quadro, o combustível que apresenta o maior custo por 
quilômetro rodado é o(a)",A: diesel.; B: etanol.; C: gasolina.; D: eletricidade.; E: gás natural.,1.38433,B
77,"O petróleo é um tipo de combustível fóssil, de 
origem animal e vegetal, constituído principalmente por 
hidrocarbonetos. Em desastres de derramamento de 
petróleo, vários métodos são usados para a limpeza 
das áreas afetadas. Um deles é a biodegradação por 
populações naturais de microrganismos que utilizam 
o petróleo como fonte de nutrientes. O quadro mostra 
a composição química média das células desses 
microrganismos.
Elemento. Composição média celular (%)
Carbono. 50
Hidrogênio. 7
Nitrogênio. 11
Fósforo. 2
Outros. 30
Para uma efetiva biodegradação, a região afetada deve 
ser suplementada com",A: nitrogênio e fósforo.; B: hidrogênio e fósforo.; C: carbono e nitrogênio.; D: carbono e hidrogênio.; E: nitrogênio e hidrogênio.,1.48481,A
78,"O principal componente do sal de cozinha é o cloreto 
de sódio, mas o produto pode ter aluminossilicato de sódio 
em pequenas concentrações. Esse sal, que é insolúvel 
em água, age como antiumectante, evitando que o sal de 
cozinha tenha um aspecto empedrado.
O procedimento de laboratório adequado para verificar a
presença do antiumectante em uma amostra de sal de 
cozinha é o(a)",A: realização do teste de chama.; B: medida do pH de uma solução aquosa.; C: medida da turbidez de uma solução aquosa.; D: ensaio da presença de substâncias orgânicas.; E: verificação da presença de cátions monovalentes,1.55787,C
79,"Em um hospital, acidentalmente, uma funcionária 
ficou exposta a alta quantidade de radiação liberada
por um aparelho de raios X em funcionamento. 
Posteriormente, ela engravidou e seu filho nasceu com 
grave anemia. Foi verificado que a criança apresentava
a doença devido à exposição anterior da mãe à radiação.
O que justifica, nesse caso, o aparecimento da anemia
na criança?","A: A célula-ovo sofreu uma alteração genética.; B: As células somáticas da mãe sofreram uma mutação.; C: A célula gamética materna que foi fecundada sofreu 
uma mutação.; D: As hemácias da mãe que foram transmitidas à criança 
não eram normais.; E: As células hematopoiéticas sofreram alteração do 
número de cromossomos.",1.79807,C
80,"Chamamos de lixo a grande diversidade de resíduos 
sólidos de diferentes procedências, como os gerados em 
residências. O aumento na produção de resíduos sólidos 
leva à necessidade de se pensar em maneiras adequadas 
de tratamento. No Brasil, 76% do lixo é disposto em 
lixões e somente 24% tem como destino um tratamento 
adequado, considerando os aterros sanitários, as usinas 
de compostagem ou a incineração.
Química Nova na Escola, maio 2001 (adaptado).
Comparando os tratamentos descritos, as usinas de 
compostagem apresentam como vantagem serem o 
destino","A: que gera um produto passível de utilização na 
agricultura.; B: onde ocorre a eliminação da matéria orgânica 
presente no lixo.; C: mais barato, pois não implica custos de tratamento 
nem controle.; D: que possibilita o acesso de catadores, pela disposição 
do lixo a céu aberto.; E: em que se podem utilizar áreas contaminadas com 
resíduos de atividades de mineração.",0.43237,A
81,"As notas musicais podem ser agrupadas de modo 
a formar um conjunto. Esse conjunto pode formar uma 
escala musical. Dentre as diversas escalas existentes, a 
mais difundida é a escala diatônica, que utiliza as notas 
denominadas dó, ré, mi, fá, sol, lá e si. Essas notas estão 
organizadas em ordem crescente de alturas, sendo a nota 
dó a mais baixa e a nota si a mais alta.
Considerando uma mesma oitava, a nota si é a que tem 
menor",A: amplitude.; B: frequência.; C: velocidade.; D: intensidade.; E: comprimento de onda.,1.57729,E
82,"O ambiente marinho pode ser contaminado 
com rejeitos radioativos provenientes de testes com 
armas nucleares. Os materiais radioativos podem se 
acumular nos organismos. Por exemplo, o estrôncio-90 
é quimicamente semelhante ao cálcio e pode substituir 
esse elemento nos processos biológicos.
FIGUEIRA, R. C. L.; CUNHA, I. I. L. A contaminação dos oceanos por radionuclídeos 
antropogênicos. Química Nova na Escola, n. 1, 1998 (adaptado).
Um pesquisador analisou as seguintes amostras 
coletadas em uma região marinha próxima a um local 
que manipula o estrôncio radioativo: coluna vertebral 
de tartarugas, concha de moluscos, endoesqueleto de 
ouriços-do-mar, sedimento de recife de corais e tentáculos 
de polvo.
Em qual das amostras analisadas a radioatividade foi 
menor?",A: Concha de moluscos.; B: Tentáculos de polvo.; C: Sedimento de recife de corais.; D: Coluna vertebral de tartarugas.; E: Endoesqueleto de ouriços-do-mar.,0.93302,B
83,"Para um salto no Grand Canyon usando motos, dois 
paraquedistas vão utilizar uma moto cada, sendo que uma 
delas possui massa três vezes maior. Foram construídas 
duas pistas idênticas até a beira do precipício, de forma 
que no momento do salto as motos deixem a pista 
horizontalmente e ao mesmo tempo. No instante em que 
saltam, os paraquedistas abandonam suas motos e elas 
caem praticamente sem resistência do ar.
As motos atingem o solo simultaneamente porque",A: possuem a mesma inércia.; B: estão sujeitas à mesma força resultante.; C: têm a mesma quantidade de movimento inicial.; D: adquirem a mesma aceleração durante a queda.; E: são lançadas com a mesma velocidade horizontal.,1.41536,D
84,"Uma nova estratégia para o controle da dengue 
foi apresentada durante o Congresso Internacional de 
Medicina Tropical, no Rio de Janeiro, em 2012. O projeto 
traz uma abordagem nova e natural para o combate à 
doença e já está em fase de testes. O objetivo do programa 
é cessar a transmissão do vírus da dengue pelo Aedes
aegypti, a partir da introdução da bactéria Wolbachia
— que é naturalmente encontrada em insetos — nas 
populações locais de mosquitos. Quando essa bactéria 
é introduzida no A. aegypti, atua como uma “vacina”, 
estimulando o sistema imunológico e bloqueando a 
multiplicação do vírus dentro do inseto.
Disponível em: http://portalsaude.saude.gov.br. Acesso em: 20 dez. 2012 (adaptado).
Qual o conceito fundamental relacionado a essa 
estratégia?",A: Clonagem.; B: Mutualismo.; C: Parasitismo.; D: Transgênese.; E: Controle biológico.,1.35525,E
85,"A bauxita é o minério utilizado na fabricação do 
alumínio, a qual apresenta Al2O3 (alumina) em sua 
composição. Após o trituramento e lavagem para reduzir 
o teor de impurezas, o minério é misturado a uma solução 
aquosa de NaOH (etapa A). A parte sólida dessa mistura 
é rejeitada e a solução resultante recebe pequenos cristais 
de alumina, de onde sedimenta um sólido (etapa B).
Esse sólido é aquecido até a obtenção de um pó 
branco, isento de água e constituído unicamente por 
alumina. Finalmente, esse pó é aquecido até sua fusão 
e submetido a uma eletrólise, cujos produtos são o 
metal puro fundido (Al) e o gás carbônico (CO2).
SILVA FILHO, E. B.; ALVES, M. C. M.; DA MOTTA, M. Lama vermelha da indústria de
beneficiamento de alumina: produção características, disposição e
aplicações alternativas. Revista Matéria, n. 2, 2007.
Nesse processo, as funções das etapas A e B são, 
respectivamente,","A: oxidar a alumina e outras substâncias e reduzir 
seletivamente a alumina.; B: solubilizar a alumina e outras substâncias e induzir a 
precipitação da alumina.; C: solidificar as impurezas alcalinas e deslocar o
equilíbrio no sentido da alumina.; D: neutralizar o solo ácido do minério e catalisar a reação 
de produção da alumina.; E: romper as ligações químicas da alumina e diminuir o 
calor de formação do alumínio.",1.52191,B
86,"A figura mostra uma balança de braços iguais, em
equilíbrio, na Terra, onde foi colocada uma massa m,
e a indicação de uma balança de força na Lua, onde a 
aceleração da gravidade é igual a 1,6 m/s2, sobre a qual 
foi colocada uma massa M.
0,50 kg
0,50 kg
m
Superfície da Terra
Superfície da Lua
4,0 N
M
A: razão das massas M / m
 é","A: 4,0.; B: 2,5.; C: 0,4.; D: 1,0.; E: 0,25.",1.23058,B
